category,product_name,price,per_unit_price
bakery,President's ChoiceYukon Gold Potato Loaf480 g,$3.59ea,$0.75/ 100g
bakery,Farmer's MarketSandwich Croissant260 g,$3.99ea,$1.53/ 100g
bakery,DimpflmeierBread Prebiotic Multi-Grain454 g,$3.79ea,$0.83/ 100g
bakery,Poppers Popped Grains Wheat Minis45 g,$3.99ea,$8.87/ 100g
bakery,PC OrganicsOrganic Everything Bagel450 g,$4.49ea,$1.00/ 100g
bakery,Cheese Swirl Bun 2 Pack133 g,$3.19ea,$2.40/ 100g
bakery,DimpflmeierSonnenblumenkerne Bread454 g,$4.49ea,$0.99/ 100g
bakery,two-biteMini Chocolate Cupcakes 12 Pack284 g,$5.29ea,$1.86/ 100g
bakery,VachonAh Caramel336 g,$4.09ea,$1.22/ 100g
bakery,"Farmer's MarketLoaf Cake, Banana390 g",$5.99ea,$1.54/ 100g
bakery,No NameBagel Sesame 6 Pack510 g,$2.79ea,$0.55/ 100g
bakery,Sesame Egg Roll375 g,$3.99ea,$1.06/ 100g
bakery,Savoury Roll85 g,$1.49ea,$1.75/ 100g
bakery,President's ChoiceGluten Free Millet & Quinoa454 g,$5.79ea,$1.28/ 100g
bakery,SurajNaan Garlic 10 Pk1 kg,$5.29ea,$0.53/ 100g
bakery,Kimberley's BakeshoppeFrosted Harvest Orange & Yellow383 g,$4.49ea,$1.18/ 100g
bakery,ACECiabatta Pezzetti Duo 840 g,$6.29ea,$0.75/ 100g
bakery,La BaguetterieWhite Oval454 g,$2.79ea,$0.61/ 100g
bakery,No NameWhole Wheat Dinner Roll420 g,$3.49ea,$0.83/ 100g
bakery,FurlaniFrozen Texas Toast Parmesan Garlic16x40.0 g,$4.69ea,$0.73/ 100g
bakery,Ready BakeGarlic Bread330 g,$3.99ea,$1.21/ 100g
bakery,Wonder100% Whole Wheat Bread Thin Sliced675 g,$3.99ea,$0.59/ 100g
bakery,Country HarvestProtein Bread600 g,$3.99ea,$0.67/ 100g
bakery,two-biteMini Vanilla Cupcakes 12 Pack284 g,$5.29ea,$1.86/ 100g
bakery,President's ChoiceTraditional Naan Club Size 750 g,$5.59ea,$0.75/ 100g
bakery,Country Harvest14 Grain Bagels450 g,$3.99ea,$0.89/ 100g
bakery,Farmer's MarketBumbleberry Crumble Pie1 kg,$9.99ea,$1.00/ 100g
bakery,Farmer's MarketRaisin Bran Muffins600 g,$6.99ea,$1.17/ 100g
bakery,Farmer's MarketDate Square450 g,$6.99ea,$1.55/ 100g
bakery,DItalianoBrioche-Style Hamburger Buns560 g,$3.99ea,$0.71/ 100g
bakery,President's ChoiceÀ L’Européenne Light Rye Loaf480 g,$3.59ea,$0.75/ 100g
bakery,President's ChoiceTraditional Naan Rounds480 g,$4.29ea,$0.89/ 100g
bakery,ACEAged Cheddar Mini Crisps150 g,$6.29ea,$4.19/ 100g
bakery,Old Fashioned Wild Blueberry Pie114 g,$1.79ea,$1.57/ 100g
bakery,Farmer's MarketMacaroons350 g,$6.49ea,$1.85/ 100g
bakery,No NameEnglish Muffin Original 6 Pack342 g,$2.89ea,$0.85/ 100g
bakery,Country HarvestSourdough Bagel450 g,$3.99ea,$0.89/ 100g
bakery,Farmer's MarketMini Angel Food Cakes270 g,$5.99ea,$2.22/ 100g
bakery,ACEBrioche Bagel272 g,$4.19ea,$1.54/ 100g
bakery,Farmer's MarketRed Velvet Cake490 g,$6.99ea,$1.43/ 100g
bakery,two-biteChocolate Cupcakes284 g,$4.99ea,$1.76/ 100g
bakery,President's ChoiceMini Tortilllas Original 192 g,$3.39ea,$1.77/ 100g
bakery,"6"" Grand Maman Marie Sponge Flan100 g",$2.99ea,$2.99/ 100g
bakery,"Kimberley's BakeshoppeHalloween Frosted Cookies, Pack 10383 g",$4.99ea,$1.30/ 100g
bakery,PC Blue Menu100% Whole Wheat Loaf450 g,$5.19ea,$1.15/ 100g
bakery,Dark Fruit Cake370 g,$5.99ea,$1.62/ 100g
bakery,Country HarvestQuinoa Flax Bread600 g,$3.99ea,$0.67/ 100g
bakery,President's ChoiceOriginal Mini Bagel380 g,$3.49ea,$0.92/ 100g
bakery,Farmer's MarketMarble Coffee Cake500 g,$6.00ea,$1.20/ 100g
bakery,DimpflmeierVollkornbrot Bread454 g,$3.79ea,$0.83/ 100g
bakery,Hawaiian Sprinkle Donutss 2 Pack2x200.0 g,$3.49ea,$1.75/ 100g
bakery,"Farmer's MarketSliced Loaf Cake, Vanilla420 g",$5.99ea,$1.43/ 100g
bakery,ACEGourmet Brioche Burger Buns260 g,$3.99ea,$1.53/ 100g
bakery,President's Choice Khubz Middle Eastern-Style Pita400 g,$3.49ea,$0.87/ 100g
bakery,President's ChoiceMeringue Nests100 g,$3.99ea,$3.99/ 100g
bakery,President's ChoiceCarrot Nut Rustic Cake610 g,$7.99ea,$1.31/ 100g
bakery,"Rolls, Calabrese480 g",$3.99ea,$0.83/ 100g
bakery,Texas Hot Dog Buns520 g,$3.00ea,$0.58/ 100g
bakery,Country HarvestNo Sugar Whole Wheat600 g,$3.99ea,$0.67/ 100g
bakery,Farmer's MarketMini Angel Food Cakes270 g,$5.99ea,$2.22/ 100g
bakery,ACEBrioche Bagel272 g,$4.19ea,$1.54/ 100g
bakery,Farmer's MarketRed Velvet Cake490 g,$6.99ea,$1.43/ 100g
bakery,Farmer's MarketMacaroons350 g,$6.49ea,$1.85/ 100g
bakery,No NameEnglish Muffin Original 6 Pack342 g,$2.89ea,$0.85/ 100g
bakery,Country HarvestSourdough Bagel450 g,$3.99ea,$0.89/ 100g
bakery,"6"" Grand Maman Marie Sponge Flan100 g",$2.99ea,$2.99/ 100g
bakery,"Kimberley's BakeshoppeHalloween Frosted Cookies, Pack 10383 g",$4.99ea,$1.30/ 100g
bakery,PC Blue Menu100% Whole Wheat Loaf450 g,$5.19ea,$1.15/ 100g
bakery,Dark Fruit Cake370 g,$5.99ea,$1.62/ 100g
bakery,two-biteChocolate Cupcakes284 g,$4.99ea,$1.76/ 100g
bakery,President's ChoiceMini Tortilllas Original 192 g,$3.39ea,$1.77/ 100g
bakery,Old Fashioned Wild Blueberry Pie114 g,$1.79ea,$1.57/ 100g
bakery,Bread Cinnamon Raisin Sliced550 g,$4.49ea,$0.82/ 100g
bakery,Sha ShaShasha Cocoa Snaps300x300.0 g,$7.49ea,$2.50/ 100g
bakery,Farmer's MarketBlack Forest Cake750 g,$15.99ea,$2.13/ 100g
bakery,Farmer's MarketChocolate Ganache Coffee Cake500 g,$6.00ea,$1.20/ 100g
bakery,Country HarvestQuinoa Flax Bread600 g,$3.99ea,$0.67/ 100g
bakery,LA FOURNEE DOREEMini Brioches480 g,$4.29ea,$0.89/ 100g
bakery,"Cherry Pie, 8 Inch680 g",$5.99ea,$0.88/ 100g
bakery,"Apple Pie, 8 Inch750 g",$5.99ea,$0.80/ 100g
bakery,La BaguetterieRoasted Garlic Oval398 g,$2.79ea,$0.70/ 100g
bakery,Country HarvestSunflower Flax Bread600 g,$3.99ea,$0.67/ 100g
bakery,Farmer's MarketOatmeal Raisin Cookies456 g,$5.99ea,$1.31/ 100g
bakery,"Elite Sweets6"" Spicy Pumpkin Mousse Cake750 g",$16.99ea,$2.27/ 100g
bakery,Farmer's MarketCookies Oatmeal456 g,$5.99ea,$1.31/ 100g
bakery,Farmer's MarketPumpkin Pie 10 Inch900 g,$9.99ea,$1.11/ 100g
bakery,"Pumpkin Pie, 8 Inch680 g",$5.99ea,$0.88/ 100g
bakery,Casa MendosaLarge Spinach Tortillas384 g,$4.79ea,$1.25/ 100g
bakery,"WestonTexas Toast Bread, 100% Whole Wheat675 g",$3.99ea,$0.59/ 100g
bakery,Frontier BakeryWhite Bread Greek Pitas425 g,$1.59ea,$0.37/ 100g
bakery,Farmer's MarketPecan Pie 9 Inch580 g,$9.99ea,$1.72/ 100g
bakery,Frontier BakeryThick Pouch Whole Wheat Pitas425 g,$1.59ea,$0.37/ 100g
bakery,Farmer's MarketNanaimo Square400 g,$6.99ea,$1.75/ 100g
bakery,"Kimberley's BakeshoppeTwo-Bite® Halloween Mini Pumpkin & Ghost Sugar Cookies, 25 CT284 g",$4.99ea,$1.76/ 100g
bakery,RubschlagerBavarian Multigrain Loaf454 g,$2.89ea,$0.64/ 100g
bakery,WonderFlour Tortillas White 10 Medium 340 g,$3.99ea,$1.17/ 100g
bakery,Farmer's MarketFudge Square400 g,$6.99ea,$1.75/ 100g
bakery,Farmer's MarketBrownies265 g,$4.99ea,$1.88/ 100g
bakery,DItalianoBrioche-Style Sausage Buns420 g,$3.99ea,$0.95/ 100g
bakery,President's ChoiceWhole Wheat Naan Rounds Buns480 g,$4.29ea,$0.89/ 100g
bakery,Farmer's MarketChocolate Chip Cookies456 g,$5.99ea,$1.31/ 100g
bakery,President's ChoiceAppetizer Flatbreads220 g,$2.79ea,$1.27/ 100g
bakery,ACEEverything Bagel Baguette360 g,$4.19ea,$1.16/ 100g
bakery,No NameOriginal Mini Pitas170 g,$1.99ea,$1.17/ 100g
bakery,ACEToasted Sesame Mini Crisps180 g,$6.29ea,$3.49/ 100g
bakery,"ACEBakery Bread, Sliced Organic Granary Loaf525 g",$6.19ea,$1.18/ 100g
bakery,Sha ShaCoconut Chia Snaps 300 g,$6.99ea,$2.33/ 100g
bakery,"WestonTurkey Ready, Bread675 g",$3.99ea,$0.59/ 100g
bakery,DItalianoThick Slice Bread 100% Whole Wheat 675 g,$3.99ea,$0.59/ 100g
bakery,"Celebration Cupcakes, White6x300.0 g",$6.49ea,$0.36/ 100g
bakery,Farmer's MarketCake Cookies And Crème1.2 kg,$22.99ea,$1.92/ 100g
bakery,DimpflmeierPumpernickel Bread454 g,$3.79ea,$0.83/ 100g
bakery,Farmer's MarketLemon Cranberry Muffins600 g,$6.99ea,$1.17/ 100g
bakery,ACEGourmet Sausage Bun340 g,$3.99ea,$1.17/ 100g
bakery,two-biteCupcakes Assorted568 g,$7.79ea,$1.37/ 100g
bakery,Texas Hot Dogs Sesame Buns528 g,$3.00ea,$0.57/ 100g
bakery,School SafeMuffin Bars Birthday Cake296 g,$3.69ea,$1.25/ 100g
bakery,President's ChoiceEuropean Multi Grain Bread500 g,$3.59ea,$0.72/ 100g
bakery,President's ChoiceProtein Tortillas342 g,$3.49ea,$1.02/ 100g
bakery,"ACEFocaccia, Cranberry Raisin320 g",$6.59ea,$2.06/ 100g
bakery,Amazing Grain Bread Sliced450 g,$4.49ea,$1.00/ 100g
bakery,Farmer's MarketAssorted Mini Tarts300 g,$7.29ea,$2.43/ 100g
bakery,Country HarvestOat & Honey Whole Wheat Bread600 g,$3.99ea,$0.67/ 100g
bakery,Cinnamon Twist Donut 6 pack690 g,$7.99ea,$1.16/ 100g
bakery,ACEWhite Baguette Bagel300 g,$4.19ea,$1.40/ 100g
bakery,WonderWrap Me White Flour Tortillas Large 640 g,$3.99ea,$0.62/ 100g
bakery,"ACEOval, Roasted Garlic454 g",$5.99ea,$1.32/ 100g
bakery,Farmer's MarketMini Cinnamon Rolls9x30.0 g,$6.29ea,$2.33/ 100g
bakery,President's ChoiceGluten Free White Bread454 g,$3.99ea,$0.88/ 100g
