category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,ranking,sale_valid_to
drinks,Mott's,"Clamato, The Works","Mott'sClamato, The Works1.89 l",$3.99ea,$3.49ea,$0.18/ 100ml,True,110.0,saleEnds 03/15
drinks,Tetley,Green Tea The Vert Naturellement Decafeine   ,TetleyGreen Tea The Vert Naturellement Decafeine   80 ea,$8.99ea,$7.99ea,$0.10/ 1ea,True,111.0,saleEnds 03/22
drinks,Heinz,Tomato Juice,HeinzTomato Juice540 ml,$1.89ea,,$0.35/ 100ml,False,112.0,
drinks,Van Houtte,"Colombian Dark K-Cup Coffee Pods, 24 Count","Van HoutteColombian Dark K-Cup Coffee Pods, 24 Count24 ea",$19.99ea,,$0.83/ 1ea,False,113.0,
drinks,President's Choice,Dirty Chai Black Tea with Espresso Coffee,President's ChoiceDirty Chai Black Tea with Espresso Coffee20 ea,$3.49ea,$3.00ea,$0.15/ 1ea,True,114.0,saleEnds 03/15
drinks,President's Choice,Gourmet West Coast Dark Whole Bean Coffee,President's ChoiceGourmet West Coast Dark Whole Bean Coffee907 g,$16.99ea,$13.99ea,$1.54/ 100g,True,115.0,saleEnds 03/15
drinks,President's Choice,Gourmet Swiss Water Process Decaffeinated Medium Roast Coffee,President's ChoiceGourmet Swiss Water Process Decaffeinated Medium Roast Coffee875 g,$13.99ea,,$1.60/ 100g,False,116.0,
drinks,McCafe,"Decaffeinated Arabica Ground Coffee, Medium Dark Roast","McCafeDecaffeinated Arabica Ground Coffee, Medium Dark Roast640 g",$29.99ea,,$4.69/ 100g,False,117.0,
drinks,Sparkling Ice,Orange Mango Sparkling Water,Sparkling IceOrange Mango Sparkling Water503 ml,$1.19ea,,$0.24/ 100ml,False,118.0,
drinks,President's Choice,Diet Spritz-Up Lemon-Lime Soda,President's ChoiceDiet Spritz-Up Lemon-Lime Soda2 l,$1.19ea,,$0.06/ 100ml,False,119.0,
drinks,Tetley,Super Herbal Tea-Boost Peach Ginger Dan with Vitamin B6,TetleySuper Herbal Tea-Boost Peach Ginger Dan with Vitamin B640 g,$4.49ea,,$0.22/ 1ea,False,120.0,
drinks,Sprite,Bottle   ,SpriteBottle   8x300.0 ml,$7.29pack of 8,$6.49pack of 8,$0.27/ 100ml,True,121.0,saleEnds 03/15
drinks,President's Choice,West Coast Dark Roast Coffee Pods Club Size,President's ChoiceWest Coast Dark Roast Coffee Pods Club Size72 ea,$34.49ea,,$0.48/ 1ea,False,122.0,
drinks,President's Choice,Tonic Water,President's ChoiceTonic Water6x222.0 ml,$2.49pack of 6,,$0.19/ 100ml,False,123.0,
drinks,Grace,"Tropical Rhythms, Mango & Carrot","GraceTropical Rhythms, Mango & Carrot473 ml",$1.69ea,,$0.36/ 100ml,False,124.0,
drinks,Folgers, Black Silk K-Cup Coffee Pods 30 Count,Folgers Black Silk K-Cup Coffee Pods 30 Count30 ea,$20.99ea,,$8.75/ 100g,False,125.0,
drinks,Allen's,Fruit Punch Drink (Case),Allen'sFruit Punch Drink (Case)24x200.0 ml,$5.99ea,,$0.12/ 100ml,False,126.0,
drinks,Pepsi,Diet Pepsi,PepsiDiet Pepsi8x355.0 ml,$6.49pack of 8,,$1.83/ 100ml,False,127.0,
