category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,ranking,sale_valid_to
pantry,No Name,Seasoned Stuffing Mix,No NameSeasoned Stuffing Mix120 g,$1.49ea,,$1.24/ 100g,False,647.0,
pantry,Campbell's,Butter Chicken Ready to Serve Soup ,Campbell'sButter Chicken Ready to Serve Soup 515 ml,$3.49ea,,$0.68/ 100ml,False,648.0,
pantry,President's Choice,White Wine Vinegar,President's ChoiceWhite Wine Vinegar500 ml,$4.49ea,,$0.90/ 100ml,False,649.0,
pantry,Sapporo,Ichiban Chow Mein Noodles,SapporoIchiban Chow Mein Noodles100 g,$1.00ea,$0.88ea,$0.88/ 100g,True,650.0,saleEnds 03/22
pantry,Reddi Snack,Chocolate Raisins,Reddi SnackChocolate Raisins500 g,$7.00ea,,$1.40/ 100g,False,651.0,
pantry,No Name,Sliced Manzanilla Olives,No NameSliced Manzanilla Olives375 ml,$2.00ea,,$0.53/ 100ml,False,652.0,
pantry,Knorr,"Dry Soup Mix, Or Flavour Boost Cream Of Broccoli","KnorrDry Soup Mix, Or Flavour Boost Cream Of Broccoli52 g",$2.29ea,,$4.40/ 100g,False,653.0,
pantry,Mr Noodles,"Noodle Soup, Chicken Kimchi","Mr NoodlesNoodle Soup, Chicken Kimchi86 g",$1.69ea,,$1.97/ 100g,False,654.0,
pantry,Tilda,"Steamed Basmati Rice, Wholegrain","TildaSteamed Basmati Rice, Wholegrain250 g",$2.99ea,$2.50ea,$1.00/ 100g,True,655.0,saleEnds 03/15
pantry,Minute Rice,"Ready To Serve, Basmati Rice","Minute RiceReady To Serve, Basmati Rice250 g",$2.99ea,$2.50ea,$1.00/ 100g,True,656.0,saleEnds 03/15
pantry,Organico Bello,OB Spicy Marinara,Organico BelloOB Spicy Marinara685 ml,$9.99ea,,$1.46/ 100ml,False,657.0,
pantry,President's Choice,Whole Wheat Couscous,President's ChoiceWhole Wheat Couscous340 g,$2.00ea,,$0.59/ 100g,False,658.0,
pantry,Rio Mare,Mexican Style Light Tuna Salad ,Rio MareMexican Style Light Tuna Salad 160 g,$4.49ea,,$2.81/ 100g,False,659.0,
pantry,Knorr,Sidekicks Garlic Parmesan Rice & Vermicelli Side Dish ,KnorrSidekicks Garlic Parmesan Rice & Vermicelli Side Dish 147 g,$2.49ea,,$1.69/ 100g,False,660.0,
pantry,No Name,Spanish Queen Olives,No NameSpanish Queen Olives375 ml,$2.00ea,,$0.53/ 100ml,False,661.0,
pantry,Mr Noodles,"Instant Noodles, Chicken","Mr NoodlesInstant Noodles, Chicken12x85.0 g",$5.49ea,,$0.54/ 100g,False,662.0,
pantry,Reddi Bulk,"Roasted Almonds, Unsalted","Reddi BulkRoasted Almonds, Unsalted350 g",$10.00ea,,$2.86/ 100g,False,663.0,
pantry,Knorr,Soup Mix Vegetable,KnorrSoup Mix Vegetable40 g,$2.29ea,,$5.73/ 100g,False,664.0,
pantry,Brunswick,"Seafood Snacks, Golden Smoked","BrunswickSeafood Snacks, Golden Smoked92 g",$1.99ea,$1.79ea,$1.95/ 100g,True,665.0,saleEnds 03/15
pantry,President's Choice,Raw Pumpkin Seeds,President's ChoiceRaw Pumpkin Seeds250 g,$4.50ea,,$1.80/ 100g,False,666.0,
pantry,No Name,Condensed Tomato Soup,No NameCondensed Tomato Soup284 ml,$0.89ea,,$0.31/ 100ml,False,667.0,
pantry,Campbell's,30% Less Sodium Roasted Garlic Chicken Broth,Campbell's30% Less Sodium Roasted Garlic Chicken Broth900 ml,$2.29ea,,$0.25/ 100ml,False,668.0,
pantry,Cucina Antica,"Pasta Sauce, Garlic Marinara","Cucina AnticaPasta Sauce, Garlic Marinara670 ml",$9.99ea,,$1.49/ 100ml,False,669.0,
pantry,President's Choice,Horseradish Dijon Mustard,President's ChoiceHorseradish Dijon Mustard325 ml,$2.29ea,$2.00ea,$0.62/ 100ml,True,670.0,saleEnds 03/22
pantry,Clover Leaf,Wild Pacific Pink Salmon,Clover LeafWild Pacific Pink Salmon213 g,$4.00ea,,$1.88/ 100g,False,671.0,
pantry,Kelloggs,Mini Wheat Frosted Cereal,KelloggsMini Wheat Frosted Cereal650 g,$5.99ea,,$0.92/ 100g,False,672.0,
pantry,Suraj,Channa Dal,SurajChanna Dal1.8 kg,$6.99ea,$5.49ea,$0.31/ 100g,True,673.0,saleEnds 03/15
pantry,Tim Hortons,Cream of Broccoli Soup,Tim HortonsCream of Broccoli Soup540 ml,$3.49ea,,$0.65/ 100ml,False,674.0,
pantry,Unico,"Olives, Medium, Ripe, Pitted","UnicoOlives, Medium, Ripe, Pitted375 ml",$2.69ea,,$0.72/ 100ml,False,675.0,
pantry,Vlasic,"Kosher Dill Pickles, Whole","VlasicKosher Dill Pickles, Whole1 l",$5.99ea,,$0.60/ 100ml,False,676.0,
pantry,Kraft,Simply Macaroni & Cheese with Cauliflower,KraftSimply Macaroni & Cheese with Cauliflower150 g,$2.29ea,,$1.53/ 100g,False,677.0,
pantry,Basse,Bassé Peanut Lover's Mix,BasseBassé Peanut Lover's Mix600 g,$5.50ea,,$0.92/ 100g,False,678.0,
pantry,Basse,Bassé Mix Edamame Power,BasseBassé Mix Edamame Power440 g,$5.50ea,,$1.25/ 100g,False,679.0,
pantry,President's Choice,Baby Dill Pickles ,President's ChoiceBaby Dill Pickles 1 l,$5.49ea,,$0.55/ 100ml,False,680.0,
