category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,ranking,sale_valid_to
meat,President's Choice,Free From Extra Lean Ground Beef,President's ChoiceFree From Extra Lean Ground Beef454 g,$10.99ea,,$2.42/ 100g,False,168.0,
meat,President's Choice,Everything Seasoned Breaded Chicken Breast Fillets,President's ChoiceEverything Seasoned Breaded Chicken Breast Fillets750 g,$15.99ea,,$2.13/ 100g,False,169.0,
meat,President's Choice,World Of Flavours Canadian Maple Apple Butter Roast,President's ChoiceWorld Of Flavours Canadian Maple Apple Butter Roast730 g,$12.99ea,,$1.78/ 100g,False,170.0,
meat,Pinty's,Buffalo Chicken Wings,Pinty'sBuffalo Chicken Wings780 g,$23.49ea,,$3.01/ 100g,False,171.0,
meat,PC Black Label,Wagyu Beef Burgers,PC Black LabelWagyu Beef Burgers568 g,$15.99ea,,$2.82/ 100g,False,172.0,
meat,President's Choice,Air Chilled Split Chicken Wings,President's ChoiceAir Chilled Split Chicken Wings1 ea,$12.00ea,,$12.00/ 1ea,False,173.0,
meat,,"Pork Sirloin Chops Boneless, Club Pack","Pork Sirloin Chops Boneless, Club Pack",$12.39(est.)ea,,$12.10/ 1kg,False,174.0,
meat,Johnsonville,Ground Hot Italian Sausage,JohnsonvilleGround Hot Italian Sausage375 g,$7.99ea,,$2.13/ 100g,False,175.0,
meat,,Pork Whole Side Ribs,Pork Whole Side Ribs,$12.63(est.)ea,,$6.59/ 1kg,False,176.0,
meat,,Pork Loin Chop Boneless Club Pack,Pork Loin Chop Boneless Club Pack,$9.49(est.)ea,,$11.00/ 1kg,False,177.0,
meat,President's Choice,Chicken Wing Split Buffalo,President's ChoiceChicken Wing Split Buffalo,$16.51/1 ea,,$16.51/ 1kg,False,178.0,
meat,Janes,Pub Style Turkey Nuggets,JanesPub Style Turkey Nuggets600 g,$15.99ea,,$2.67/ 100g,False,179.0,
meat,Butcher's Choice,Mild Italian Pork Sausages,Butcher's ChoiceMild Italian Pork Sausages1.45 kg,$15.99ea,,$1.10/ 100g,False,180.0,
