category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,sale_valid_to
produce,,Red Delicious Apples,Red Delicious Apples,$1.38(est.)ea,,$6.59/ 1kg,False,
produce,,Carrots & Snap Peas ,Carrots & Snap Peas 250 g,$5.00ea,,$2.00/ 100g,False,
produce,,Red Beets,Red Beets2 lb bag,$3.99ea,,$0.44/ 100g,False,
produce,Paramount,Pistachios No Shells Roasted Light Salt,ParamountPistachios No Shells Roasted Light Salt170 g,$8.99ea,,$5.29/ 100g,False,
produce,,Yellow Potatoes,Yellow Potatoes,$1.65(est.)ea,,$5.49/ 1kg,False,
produce,,Roasted Corn & Pepper Quinoa,Roasted Corn & Pepper Quinoa,$9.62(est.)ea,,$22.90/ 1kg,False,
produce,,California Salad,California Salad330 g,$9.00ea,,$2.73/ 100g,False,
produce,Greenhouse,"Raw, Organic Juice Deep Roots","GreenhouseRaw, Organic Juice Deep Roots300 ml",$7.99ea,,$2.66/ 100ml,False,
produce,,Snow Peas,Snow Peas200 g,$4.99ea,,$2.50/ 100g,False,
produce,PC Organics,Organics Yellow Onions,PC OrganicsOrganics Yellow Onions2 lb bag,$5.49ea,,$0.61/ 100g,False,
produce,Marzetti,Caramel Dip,MarzettiCaramel Dip227 g,$5.99ea,,$2.64/ 100g,False,
produce,No Name,Naturally Imperfect Potatoes 15lb,No NameNaturally Imperfect Potatoes 15lb6804 g,$5.99ea,,$0.09/ 100g,False,
produce,,Sweet Nantes Carrots,Sweet Nantes Carrots467 g,$3.99ea,,$0.85/ 100g,False,
produce,,Guava,Guava,$7.71(est.)ea,,$15.41/ 1kg,False,
produce,,Broccolini,Broccolini1 bunch,$3.99ea,,$3.99/ 1ea,False,
produce,President's Choice,Apple Cider Vin Pouch 45 Ml,President's ChoiceApple Cider Vin Pouch 45 Ml45 ml,$0.49ea,,$1.09/ 100ml,False,
produce,,Mixed Melon Cubed Large,Mixed Melon Cubed Large1 kg,$10.00ea,,$1.85/ 100g,False,
produce,,Yellow Asian Pears,Yellow Asian Pears,$2.82(est.)ea,,$8.80/ 1kg,False,
produce,President's Choice,Salted California Pistachios,President's ChoiceSalted California Pistachios225 g,$5.99ea,,$2.66/ 100g,False,
produce,,Leeks,Leeks1 bunch,$5.49ea,,$5.49/ 1ea,False,
produce,Gourmet Garden,Lightly Dried Cilantro,Gourmet GardenLightly Dried Cilantro10 g,$5.99ea,,$59.90/ 100g,False,
produce,,Red Anjou Pears,Red Anjou Pears,$1.79(est.)ea,,$7.69/ 1kg,False,
produce,The Little Potato Company,Oven BBQ Ready Garlic Herb Potatoes,The Little Potato CompanyOven BBQ Ready Garlic Herb Potatoes454 g,$4.99ea,,$1.10/ 100g,False,
produce,,Honeydew Cubed Small,Honeydew Cubed Small320 g,$6.00ea,,$0.60/ 100g,False,
produce,President's Choice,Ambrosia Apples,President's ChoiceAmbrosia Apples,$1.69(est.)ea,,$7.69/ 1kg,False,
produce,,Baby Spinach,Baby Spinach,$7.05(est.)ea,,$17.62/ 1kg,False,
produce,President's Choice,Fresh Poultry Herb Blend,President's ChoiceFresh Poultry Herb Blend28 g,$2.99ea,,,False,
produce,,Dates Medjool,Dates Medjool907 g,$15.99ea,,$1.76/ 100g,False,
produce,President's Choice,Poppyseed Pouch 44Ml,President's ChoicePoppyseed Pouch 44Ml44 ml,$0.59ea,,$1.34/ 100ml,False,
produce,Greenhouse,Fiery Ginger Juice,GreenhouseFiery Ginger Juice240 ml,$14.99ea,,$6.25/ 100ml,False,
produce,,Caribbean Avocado,Caribbean Avocado1 ea,$4.49ea,,$4.49/ 1ea,False,
produce,,Pineapple Cubed Small,Pineapple Cubed Small350 kg,$5.00ea,,$0.50/ 100g,False,
produce,President's Choice,Mini Sweet Peppers,President's ChoiceMini Sweet Peppers454 g,$5.99ea,,$1.32/ 100g,False,
produce,Paramount,No shell BBQ Pistachios,ParamountNo shell BBQ Pistachios155 g,$8.99ea,,$5.80/ 100g,False,
produce,PC Organics,Organic Roma Tomatoes,PC OrganicsOrganic Roma Tomatoes454 g,$5.99ea,,$1.32/ 100g,False,
produce,Bolthouse,100% Carrot,Bolthouse100% Carrot946 ml,$6.99ea,,$0.74/ 100ml,False,
produce,,Blackberries 1 pint,Blackberries 1 pint340 g,$8.99ea,,$2.64/ 100g,False,
produce,,Envy Apples,Envy Apples,$1.76(est.)ea,,$8.80/ 1kg,False,
produce,Greenhouse,Collagen Booster Glow Multipack,GreenhouseCollagen Booster Glow Multipack4x60.0 ml,$14.99ea,,$6.25/ 100ml,False,
produce,,Premium Baby Spinach With Fruit & Nuts,Premium Baby Spinach With Fruit & Nuts296 g,$9.00ea,,$3.04/ 100g,False,
produce,Farmer's Market,Red Delicious Apples,Farmer's MarketRed Delicious Apples4 lb bag,$7.99ea,,$0.44/ 100g,False,
produce,Remedy,Kombucha Lemon Lime & Mint  ,RemedyKombucha Lemon Lime & Mint  700 ml,$4.99ea,,$0.71/ 100ml,False,
produce,President's Choice,Live Lettuce Tri Mix - 1 Unit,President's ChoiceLive Lettuce Tri Mix - 1 Unit350 g,$3.99ea,,$3.99/ 1ea,False,
produce,,Granadilla,Granadilla1 ea,$2.99ea,,$2.99/ 1ea,False,
produce,,"Portobello Mushrooms, Bulk","Portobello Mushrooms, Bulk",$1.85(est.)ea,,$15.41/ 1kg,False,
produce,Marzetti,Caramel Dip Snack,MarzettiCaramel Dip Snack6x340.0 g,$6.49ea,,$13.52/ 100g,False,
produce,,Pineapple/Straws Large,Pineapple/Straws Large600 g,$10.00ea,,$1.67/ 100g,False,
produce,Farmer's Market,Greenhouse Peppers,Farmer's MarketGreenhouse Peppers1 ea,$6.99ea,,$2.33/ 1ea,False,
produce,Farmer's Market,Yellow Onions,Farmer's MarketYellow Onions10 lb bag,$8.49ea,,$0.19/ 100g,False,
produce,,Shallots,Shallots750 g,$6.49ea,,$0.87/ 100g,False,
produce,President's Choice,Red Potatoes,President's ChoiceRed Potatoes5 lb bag,$5.99ea,,$0.26/ 100g,False,
produce,President's Choice,Russet Potatoes ,President's ChoiceRusset Potatoes 5 lb bag,$4.99ea,,$0.22/ 100g,False,
produce,,"Fresh Apple, Blueberry, Cranberry, Mint Juice","Fresh Apple, Blueberry, Cranberry, Mint Juice473 ml",$7.00ea,,$1.48/ 100ml,False,
produce,,Strawberry Parfait,Strawberry Parfait290 g,$5.00ea,,$1.92/ 100g,False,
produce,President's Choice,Creamy Golden Potatoes,President's ChoiceCreamy Golden Potatoes900 g,$3.99ea,,$0.44/ 100g,False,
produce,PC Organics,Organic Peppers Mini 227G,PC OrganicsOrganic Peppers Mini 227G227 g,$5.99ea,,$2.64/ 100g,False,
produce,,Pazazz Apple,Pazazz Apple,$1.88(est.)ea,$1.61(est.)ea,$6.59/ 1kg,True,saleEnds 03/01
produce,,Star Fruit,Star Fruit1 ea,$4.99ea,,$4.99/ 1ea,False,
produce,,Cortland Apples,Cortland Apples,$1.38(est.)ea,,$6.59/ 1kg,False,
produce,,Organic Cilantro Bunched,Organic Cilantro Bunched1 ea,$4.99ea,,$4.99/ 1ea,False,
produce,,Tamarinds,Tamarinds500 g,$5.99ea,,$1.20/ 100g,False,
produce,Wholly Guacamole,Chunky Bowl ,Wholly GuacamoleChunky Bowl 213 g,$5.99ea,,$2.81/ 100g,False,
produce,,Lavender & Elderflower Infused Lemonade,Lavender & Elderflower Infused Lemonade473 ml,$6.00ea,,$1.27/ 100ml,False,
produce,,Cold Pressed Lemonade,Cold Pressed Lemonade473 ml,$6.00ea,,$1.27/ 100ml,False,
produce,Farmer's Market,Greenhouse Peppers,Farmer's MarketGreenhouse Peppers1 ea,$6.99ea,,$2.33/ 1ea,False,
produce,President's Choice,Creamy Golden Potatoes,President's ChoiceCreamy Golden Potatoes900 g,$3.99ea,,$0.44/ 100g,False,
produce,Litehouse,Dip Organic Ranch,LitehouseDip Organic Ranch283 g,$5.49ea,,$1.94/ 100g,False,
produce,POM Wonderful,100% Pomegranate Juice,POM Wonderful100% Pomegranate Juice473 ml,$6.99ea,,$1.48/ 100ml,False,
produce,Bolthouse,Daily Greens,BolthouseDaily Greens946 ml,$6.99ea,,$0.74/ 100ml,False,
produce,,Popeye Select Spinach,Popeye Select Spinach1 kg,$11.99ea,,$1.06/ 100g,False,
produce,Earthbound Farms Organic,Chop Kale Caesar,Earthbound Farms OrganicChop Kale Caesar207 g,$7.49ea,,$3.62/ 100g,False,
produce,PC Organics,Organics Baby Spinach,PC OrganicsOrganics Baby Spinach312 g,$7.99ea,,$2.56/ 100g,False,
produce,GoodLeaf,Pea Shoots,GoodLeafPea Shoots50 g,$4.49ea,,$8.98/ 100g,False,
produce,PC Organics,Organic Field Greens & Baby Spinach - Salad Mix,PC OrganicsOrganic Field Greens & Baby Spinach - Salad Mix312 g,$7.99ea,,$2.56/ 100g,False,
produce,President's Choice,Kale Slaw,President's ChoiceKale Slaw340 g,$4.49ea,,$1.32/ 100g,False,
produce,President's Choice,Crumbled Cauliflower,President's ChoiceCrumbled Cauliflower340 g,$4.99ea,,$1.47/ 100g,False,
produce,Love Beets,Organic Cooked Beets,Love BeetsOrganic Cooked Beets250 ea,$5.99ea,,$2.40/ 100g,False,
produce,,Packaged Yellow Nectarine,Packaged Yellow Nectarine907 g,$7.99ea,,$0.88/ 100g,False,
produce,PC Organics,Organics Baby Cut Carrots,PC OrganicsOrganics Baby Cut Carrots2 lb,$6.99ea,,$0.77/ 100g,False,
produce,Renees,French Onion Refrigerated Dip,ReneesFrench Onion Refrigerated Dip283 g,$5.99ea,,$2.12/ 100g,False,
produce,Eat Smart,Sweet Kale Salad Kit,Eat SmartSweet Kale Salad Kit340 g,$6.49ea,,$1.91/ 100g,False,
produce,,Fennel,Fennel1 ea,$4.99ea,,$4.99/ 1ea,False,
produce,PC Organics,Celery Hearts,PC OrganicsCelery Hearts1 ea,$6.49ea,,$3.25/ 1ea,False,
produce,,Organic Black Kale,Organic Black Kale1 bunch,$4.99ea,,$1.05/ 100g,False,
produce,President's Choice,Poblano Hot Peppers,President's ChoicePoblano Hot Peppers226 g,$5.99ea,,$2.65/ 100g,False,
produce,Sunrich,Sun Rich Sliced Red Apples,SunrichSun Rich Sliced Red Apples595 g,$6.00ea,,$1.01/ 100g,False,
produce,Paramount,"Pistachios, Roasted & Unsalted","ParamountPistachios, Roasted & Unsalted225 g",$6.99ea,,$3.11/ 100g,False,
produce,President's Choice,Ontario Greenhouse-Grown Strawberries ,President's ChoiceOntario Greenhouse-Grown Strawberries 340 g,$6.49ea,,$1.91/ 100g,False,
produce,President's Choice,Axiany Cherry Tomatoes,President's ChoiceAxiany Cherry Tomatoes681 g,$7.99ea,,$1.17/ 100g,False,
produce,Farmer's Market,Mini Cucumbers,Farmer's MarketMini Cucumbers6 pack,$5.49ea,,$0.92/ 1ea,False,
produce,President's Choice,Variety Pack Tomatoes,President's ChoiceVariety Pack Tomatoes680 g,$7.99ea,,$1.17/ 100g,False,
produce,,Palmer Mango,Palmer Mango1 ea,$4.99ea,,$4.99/ 1ea,False,
produce,President's Choice,Sage,President's ChoiceSage28 g,$2.99ea,,,False,
produce,,Red Prince Apple,Red Prince Apple1 ea,$9.99ea,,,False,
produce,,"Snack Cup, Grapes & Cheese","Snack Cup, Grapes & Cheese200 g",$5.00ea,,$2.50/ 100g,False,
produce,,Mixed Cut Peppers,Mixed Cut Peppers1 kg,$6.00ea,,$1.50/ 100g,False,
produce,Bolthouse,C-Boost,BolthouseC-Boost946 ml,$6.99ea,,$0.74/ 100ml,False,
produce,Well,Cold Pressed Juice Greens   ,WellCold Pressed Juice Greens   333 ml,$5.99ea,,$1.80/ 100ml,False,
produce,President's Choice,Dressing Blue Cheese,President's ChoiceDressing Blue Cheese44 ml,$0.49ea,,$1.11/ 100ml,False,
produce,,Mixed Fruit Parfait,Mixed Fruit Parfait290 g,$5.00ea,,$1.69/ 100g,False,
produce,,Baby Napa,Baby Napa,$7.69/1 kg,,$7.69/ 1kg,False,
produce,Greenhouse,Organic Booster Pick-Me-Up,GreenhouseOrganic Booster Pick-Me-Up60 ml,$3.99ea,,$6.65/ 100ml,False,
produce,,Celery Sticks,Celery Sticks250 g,$4.00ea,,$1.60/ 100g,False,
produce,,Brown Asian Pears,Brown Asian Pears,$3.70(est.)ea,,$8.80/ 1kg,False,
produce,The Little Potato Company,Microwave Ready Garlic Parsley Potatoes,The Little Potato CompanyMicrowave Ready Garlic Parsley Potatoes454 g,$4.99ea,,$1.10/ 100g,False,
produce,,Red Potatoes,Red Potatoes,$1.43(est.)ea,,$5.49/ 1kg,False,
produce,,White Mushrooms,White Mushrooms,$0.36(est.)ea,,$1.21/ 100g,False,
produce,,Dragon Fruit,Dragon Fruit1 ea,$4.99ea,,$4.99/ 1ea,False,
produce,,Organic Red Onions,Organic Red Onions2 lb,$5.49ea,,$0.61/ 100g,False,
produce,President's Choice,Cilantro,President's ChoiceCilantro28 g,$2.99ea,,,False,
produce,,Cauliflower Florets,Cauliflower Florets370 g,$6.00ea,,$1.62/ 100g,False,
produce,PC Organics,Organic Basil,PC OrganicsOrganic Basil20 g,$2.99ea,,,False,
produce,President's Choice,Beets Mixed 907G,President's ChoiceBeets Mixed 907G907 g,$3.99ea,,$0.44/ 100g,False,
produce,Well,Cold Pressed Juice Greens   ,WellCold Pressed Juice Greens   333 ml,$5.99ea,,$1.80/ 100ml,False,
produce,President's Choice,Dressing Blue Cheese,President's ChoiceDressing Blue Cheese44 ml,$0.49ea,,$1.11/ 100ml,False,
produce,,Apple Cosmic Crisp,Apple Cosmic Crisp,$2.11(est.)ea,,$8.80/ 1kg,False,
produce,,Mixed Fruit Parfait,Mixed Fruit Parfait290 g,$5.00ea,,$1.69/ 100g,False,
produce,,Red Prince Apple,Red Prince Apple1 ea,$9.99ea,,,False,
produce,Remedy,Org Kom Rasp Lemn 700Ml  ,RemedyOrg Kom Rasp Lemn 700Ml  700 ml,$4.99ea,,$0.71/ 100ml,False,
produce,PC Organics,Organic Broccoli,PC OrganicsOrganic Broccoli1 ea,$5.99ea,,$5.99/ 1ea,False,
produce,Remedy,Kombucha Ginger Lemon,RemedyKombucha Ginger Lemon700 ml,$4.99ea,,$0.71/ 100ml,False,
produce,Greenhouse,Organic Booster Farma-C+,GreenhouseOrganic Booster Farma-C+4x60.0 ml,$14.99ea,,$6.25/ 100ml,False,
produce,,Large Greek Salad,Large Greek Salad740 g,$12.00ea,,$1.62/ 100g,False,
produce,President's Choice,Marjoram,President's ChoiceMarjoram28 g,$2.99ea,,,False,
produce,,"Fresh Cut Fruit Salad, Small","Fresh Cut Fruit Salad, Small440 g",$7.00ea,,$1.59/ 100g,False,
produce,,Baby Napa,Baby Napa,$7.69/1 kg,,$7.69/ 1kg,False,
produce,Greenhouse,Organic Booster Pick-Me-Up,GreenhouseOrganic Booster Pick-Me-Up60 ml,$3.99ea,,$6.65/ 100ml,False,
produce,,Passion Fruit,Passion Fruit1 ea,$1.99ea,,$1.99/ 1ea,False,
produce,President's Choice,"Butternut Squash, Diced","President's ChoiceButternut Squash, Diced454 g",$5.49ea,,$1.21/ 100g,False,
produce,PC Organics,Organic Red Potatoes,PC OrganicsOrganic Red Potatoes3 lb bag,$4.99ea,,$0.37/ 100g,False,
produce,,Organic Red Onions,Organic Red Onions2 lb,$5.49ea,,$0.61/ 100g,False,
produce,President's Choice,Cilantro,President's ChoiceCilantro28 g,$2.99ea,,,False,
produce,,Brown Asian Pears,Brown Asian Pears,$3.70(est.)ea,,$8.80/ 1kg,False,
produce,,Red Potatoes,Red Potatoes,$1.43(est.)ea,,$5.49/ 1kg,False,
produce,,Snack Platter Vegetables,Snack Platter Vegetables300 g,$6.00ea,,$2.00/ 100g,False,
produce,,Cremini Mushrooms,Cremini Mushrooms,$0.36(est.)ea,,$1.21/ 100g,False,
produce,,Sweet Kale Salad Family Size,Sweet Kale Salad Family Size1 ea,$17.00ea,,$17.00/ 1ea,False,
produce,,Premium Greek Classic,Premium Greek Classic342 g,$9.00ea,,$2.63/ 100g,False,
produce,Marzetti,"Veggie Dip, Ranch Snack Pack","MarzettiVeggie Dip, Ranch Snack Pack43 g",$6.99ea,,$16.26/ 100g,False,
produce,,Veggie Tripack,Veggie Tripack800 g,$14.00ea,,$1.69/ 100g,False,
produce,,Savoy Cabbage,Savoy Cabbage,$3.20(est.)ea,,$3.28/ 1kg,False,
produce,,Large Organic Pineapple,Large Organic Pineapple1 ea,$5.99ea,,$5.99/ 1ea,False,
produce,,Organic Iceberg Lettuce,Organic Iceberg Lettuce1 ea,$5.49ea,,$5.49/ 1ea,False,
produce,,Cauliflower Florets,Cauliflower Florets370 g,$6.00ea,,$1.62/ 100g,False,
produce,Gourmet Garden,"Lightly Dried, Ginger Bowl","Gourmet GardenLightly Dried, Ginger Bowl220 g",$5.99ea,,$27.23/ 100g,False,
produce,Paramount,Pistachios No Shells Chili Roasted,ParamountPistachios No Shells Chili Roasted155 g,$8.99ea,,$5.80/ 100g,False,
produce,Farmer's Market,McIntosh Apples,Farmer's MarketMcIntosh Apples4 lb bag,$8.99ea,,$0.50/ 100g,False,
produce,,Celery Sticks,Celery Sticks250 g,$4.00ea,,$1.60/ 100g,False,
produce,The Little Potato Company,Microwave Ready Garlic Parsley Potatoes,The Little Potato CompanyMicrowave Ready Garlic Parsley Potatoes454 g,$4.99ea,,$1.10/ 100g,False,
produce,President's Choice,Axiany Cherry Tomatoes,President's ChoiceAxiany Cherry Tomatoes0.225 kg,$4.99ea,,$2.22/ 100g,False,
produce,,White Mushrooms,White Mushrooms,$0.36(est.)ea,,$1.21/ 100g,False,
produce,,Dragon Fruit,Dragon Fruit1 ea,$4.99ea,,$4.99/ 1ea,False,
produce,Greenhouse,Organic Dairy Free Shake Rococoa,GreenhouseOrganic Dairy Free Shake Rococoa300 ml,$7.99ea,,$2.66/ 100ml,False,
produce,COVE,Blueberry Organic Kombucha,COVEBlueberry Organic Kombucha355 ml,$3.99ea,,$1.12/ 100ml,False,
produce,,Mini Mexican Beef Taco Salad,Mini Mexican Beef Taco Salad130 g,$5.00ea,,$3.85/ 100g,False,
produce,No Name,Roasted Peanuts In Shell,No NameRoasted Peanuts In Shell2 kg,$11.99ea,,$0.60/ 100g,False,
produce,,Blueberries 1/2 pint,Blueberries 1/2 pint170 g,$4.49ea,,$2.64/ 100g,False,
produce,PC Organics,Organics Whole Shitake Mushrooms,PC OrganicsOrganics Whole Shitake Mushrooms100 g,$4.99ea,,$4.99/ 100g,False,
produce,President's Choice,Sweet Potato,President's ChoiceSweet Potato454 g,$5.49ea,,$1.21/ 100g,False,
produce,President's Choice,Fingerling Potatoes,President's ChoiceFingerling Potatoes680 g,$4.99ea,,$0.73/ 100g,False,
produce,,Empire Apples,Empire Apples,$1.05(est.)ea,,$6.59/ 1kg,False,
produce,President's Choice,Yellow Hot Hot Peppers,President's ChoiceYellow Hot Hot Peppers226 g,$5.99ea,,$2.65/ 100g,False,
produce,,Caesar Salad Mini,Caesar Salad Mini135 g,$5.00ea,,$4.55/ 100g,False,
produce,,Garden Salad Mini,Garden Salad Mini165 g,$5.00ea,,$3.03/ 100g,False,
produce,,"Snack Cup, Grapes & Cheese","Snack Cup, Grapes & Cheese200 g",$5.00ea,,$2.50/ 100g,False,
produce,Greenhouse,Ginger Turmeric Organic Kombucha,GreenhouseGinger Turmeric Organic Kombucha1000 ml,$9.99ea,,$1.00/ 100ml,False,
produce,The Little Potato Company,Microwave Ready Lemon and Garden Herb Potatoes,The Little Potato CompanyMicrowave Ready Lemon and Garden Herb Potatoes454 g,$4.99ea,,$1.10/ 100g,False,
produce,Bolthouse,100% Carrot,Bolthouse100% Carrot1.54 l,$9.99ea,,$0.65/ 100ml,False,
produce,,Horseradish,Horseradish,$6.94(est.)ea,,$19.82/ 1kg,False,
produce,President's Choice,Ontario Greenhouse-Grown Strawberries ,President's ChoiceOntario Greenhouse-Grown Strawberries 340 g,$6.49ea,,$1.91/ 100g,False,
produce,President's Choice,Axiany Cherry Tomatoes,President's ChoiceAxiany Cherry Tomatoes681 g,$7.99ea,,$1.17/ 100g,False,
produce,,Palmer Mango,Palmer Mango1 ea,$4.99ea,,$4.99/ 1ea,False,
produce,Eat Smart,Sunflower Kale Vegetable Salad Kit,Eat SmartSunflower Kale Vegetable Salad Kit340 g,$6.49ea,,$1.91/ 100g,False,
produce,Farmer's Market,Gala Apples,Farmer's MarketGala Apples4 lb bag,$8.99ea,,$0.50/ 100g,False,
produce,Well,Cold Pressed Juice Greens   ,WellCold Pressed Juice Greens   333 ml,$5.99ea,,$1.80/ 100ml,False,
produce,,Coleslaw Yogurt Dressing,Coleslaw Yogurt Dressing,$9.16(est.)ea,,$22.90/ 1kg,False,
produce,,Organic Mango,Organic Mango1 ea,$2.99ea,,$2.99/ 1ea,False,
produce,President's Choice,Yellow Mini Potatoes,President's ChoiceYellow Mini Potatoes0.68 kg,$3.99ea,,$0.59/ 100g,False,
produce,Well,Cold Pressed Juice Played   ,WellCold Pressed Juice Played   333 ml,$5.99ea,,$1.80/ 100ml,False,
produce,Paramount,"No shell Pistachios, Sea Salt & Vinegar","ParamountNo shell Pistachios, Sea Salt & Vinegar155 g",$8.99ea,,$5.80/ 100g,False,
produce,,Brussels Sprouts,Brussels Sprouts454 g,$4.99ea,,$1.10/ 100g,False,
produce,,Baby Spinach,Baby Spinach250 g,$9.00ea,,$3.40/ 100g,False,
produce,No Name,Naturally Imperfect Green Peppers 2.5lb Bag,No NameNaturally Imperfect Green Peppers 2.5lb Bag1130 g,$7.99ea,,$7.99/ 1ea,False,
produce,Bolthouse,Mocha Cappuccino,BolthouseMocha Cappuccino946 ml,$6.99ea,,$0.74/ 100ml,False,
produce,PC Organics,Organic Carrots,PC OrganicsOrganic Carrots2 lb bag,$4.99ea,,$0.55/ 100g,False,
produce,,Mini Seedless Watermelon,Mini Seedless Watermelon1 ea,$5.99ea,,$5.99/ 1ea,False,
produce,,Original Greek Salad,Original Greek Salad,$5.73(est.)ea,,$22.90/ 1kg,False,
produce,,Large Caesar Salad,Large Caesar Salad558 g,$12.00ea,,$2.41/ 100g,False,
produce,,White Potatoes,White Potatoes,$1.98(est.)ea,,$5.49/ 1kg,False,
produce,,Cantaloupe,Cantaloupe1 ea,$5.99ea,,$5.99/ 1ea,False,
produce,,Chicken Caesar Salad Mini,Chicken Caesar Salad Mini160 g,$5.00ea,,$3.13/ 100g,False,
produce,,Coconut Rolled Medjool Dates,Coconut Rolled Medjool Dates340 g,$8.99ea,,$2.64/ 100g,False,
produce,,"Grapes, Red Globe","Grapes, Red Globe",$8.62(est.)ea,,$8.80/ 1kg,False,
produce,President's Choice,Mixiany Cherry Tomatoes,President's ChoiceMixiany Cherry Tomatoes680 g,$7.99ea,,$1.18/ 100g,False,
produce,Gourmet Garden,Lightly Dried Parsley,Gourmet GardenLightly Dried Parsley10 g,$5.99ea,,$59.90/ 100g,False,
produce,,Green Swiss Chard,Green Swiss Chard1 bunch,$4.49ea,,$4.49/ 1ea,False,
produce,,Yellow Onion,Yellow Onion,$1.54(est.)ea,,$5.49/ 1kg,False,
produce,Farmer's Market,Red Onions 10lb Bag,Farmer's MarketRed Onions 10lb Bag10 lb bag,$10.99ea,,$0.24/ 100g,False,
produce,Bolthouse,Vanilla Chai Tea,BolthouseVanilla Chai Tea946 ml,$6.99ea,,$0.74/ 100ml,False,
produce,PC Organics,"Mushroom White, Sliced","PC OrganicsMushroom White, Sliced227 g",$3.69ea,,$1.63/ 100g,False,
produce,President's Choice,Chives,President's ChoiceChives28 g,$2.99ea,,,False,
produce,President's Choice,Jalapeno Hot Peppers,President's ChoiceJalapeno Hot Peppers226 g,$5.99ea,,$2.65/ 100g,False,
produce,,Sweet Onions 3lb Bag,Sweet Onions 3lb Bag3 lb bag,$7.99ea,,$0.59/ 100g,False,
produce,,Pink Onions,Pink Onions3 lb bag,$3.99ea,,$0.29/ 100g,False,
produce,President's Choice,Habanero Hot Peppers,President's ChoiceHabanero Hot Peppers50 g,$5.99ea,,$11.98/ 100g,False,
produce,PC Organics,Mixiany Cherry Tomatoes,PC OrganicsMixiany Cherry Tomatoes255 g,$4.99ea,,$1.96/ 100g,False,
produce,President's Choice,Habanero Hot Peppers,President's ChoiceHabanero Hot Peppers50 g,$5.99ea,,$11.98/ 100g,False,
produce,PC Organics,Mixiany Cherry Tomatoes,PC OrganicsMixiany Cherry Tomatoes255 g,$4.99ea,,$1.96/ 100g,False,
produce,PC Organics,"Mushroom White, Sliced","PC OrganicsMushroom White, Sliced227 g",$3.69ea,,$1.63/ 100g,False,
produce,,"Grapes, Red Globe","Grapes, Red Globe",$8.62(est.)ea,,$8.80/ 1kg,False,
produce,President's Choice,Mixiany Cherry Tomatoes,President's ChoiceMixiany Cherry Tomatoes680 g,$7.99ea,,$1.18/ 100g,False,
produce,Gourmet Garden,Lightly Dried Parsley,Gourmet GardenLightly Dried Parsley10 g,$5.99ea,,$59.90/ 100g,False,
produce,,Green Swiss Chard,Green Swiss Chard1 bunch,$4.49ea,,$4.49/ 1ea,False,
produce,,Cobb Salad with Cheddar Chips,Cobb Salad with Cheddar Chips335 g,$9.00ea,,$2.69/ 100g,False,
produce,,Raspberry Banana Parfait,Raspberry Banana Parfait290 g,$5.00ea,,$1.72/ 100g,False,
produce,,Kumato Tomatoes,Kumato Tomatoes454 g,$6.99ea,,$1.54/ 100g,False,
produce,,Pitted Honey Dates,Pitted Honey Dates907 g,$6.99ea,,$0.77/ 100g,False,
produce,,Mixed Dried Mushrooms,Mixed Dried Mushrooms14 g,$5.49ea,,$39.21/ 100g,False,
produce,Greenhouse,Organic Booster Farma-C+,GreenhouseOrganic Booster Farma-C+60 ml,$3.99ea,,$6.65/ 100ml,False,
produce,,"Fresh Orange, Spinach, Kale, Celery Juice","Fresh Orange, Spinach, Kale, Celery Juice473 ml",$7.00ea,,$1.48/ 100ml,False,
produce,,Red Mango (case),Red Mango (case)2 kg,$8.99ea,,$0.45/ 100g,False,
produce,PC Organics,Organic Granny Smith Apples,PC OrganicsOrganic Granny Smith Apples,$1.88(est.)ea,,$9.90/ 1kg,False,
produce,Paramount,Pistachios Lightly Salted,ParamountPistachios Lightly Salted450 g,$11.99ea,,$2.66/ 100g,False,
produce,,Vero Tomato,Vero Tomato680 g,$6.99ea,,$1.03/ 100g,False,
produce,,Premium Chicken Caesar Salad,Premium Chicken Caesar Salad274 g,$9.00ea,,$3.25/ 100g,False,
produce,,Granny Smith Apples,Granny Smith Apples,$1.54(est.)ea,,$7.69/ 1kg,False,
produce,PC Organics,Organics Multicolour Carrots,PC OrganicsOrganics Multicolour Carrots907 g,$5.49ea,,$0.61/ 100g,False,
produce,,Vine Cherry Tomatoes,Vine Cherry Tomatoes255 g,$6.99ea,,$2.74/ 100g,False,
produce,,Organic Green Kale,Organic Green Kale1 bunch,$4.99ea,,$4.99/ 1ea,False,
produce,,Caesar Salad Family Size,Caesar Salad Family Size1 kg,$17.00ea,,$2.30/ 100g,False,
produce,President's Choice,Basil,President's ChoiceBasil80 g,$4.29ea,,,False,
produce,PC Organics,Organics Whole White Mushrooms,PC OrganicsOrganics Whole White Mushrooms680 g,$8.99ea,,$1.32/ 100g,False,
produce,,Mixed Grapes Large,Mixed Grapes Large600 g,$10.00ea,,$1.67/ 100g,False,
produce,Wholly Guacamole,Classic Bowl ,Wholly GuacamoleClassic Bowl 213 g,$5.99ea,,$2.81/ 100g,False,
produce,,Organic Strawberries 1 LB,Organic Strawberries 1 LB454 g,$9.99ea,,$2.20/ 100g,False,
produce,,Cantaloupe,Cantaloupe1 ea,$5.99ea,,$5.99/ 1ea,False,
produce,POM Wonderful,Pomegranate Juice,POM WonderfulPomegranate Juice710 ml,$9.99ea,,$1.41/ 100ml,False,
