category,product_name,price,per_unit_price
Dairy,Bean Sprouts454 g,$2.49ea,$0.55/ 100g
Dairy,"Halloom Pineapple Kebab, 2 pack402 g",$5.00ea,$1.24/ 100g
Dairy,Farmer's MarketEmpire Apples4 lb bag,$6.99ea,$0.39/ 100g
Dairy,Happy PlanetClean Protein Smoothie Banana Cashew900 ml,$6.99ea,$0.78/ 100ml
Dairy,GoodLeafOntario Spring Mix142 g,$5.99ea,$4.22/ 100g
Dairy,RemedyKombucha Ginger Lemon700 ml,$4.99ea,$0.71/ 100ml
Dairy,President's ChoiceOntario Greenhouse-Grown Strawberries 340 g,$5.99ea,$1.76/ 100g
Dairy,President's ChoiceBroccoli Florets907 g,$8.99ea,$0.99/ 100g
Dairy,Cantaloupe Halves1 ea,$6.00ea,$6.00/ 1ea
Dairy,MarzettiCream Cheese Fruit Dip106 g,$1.49ea,$1.38/ 100g
Dairy,Chickpea Salad296 g,$8.00ea,$2.70/ 100g
Dairy,Red Beets,$0.75(est.)ea,$3.95/ 1kg
Dairy,Eat SmartSunflower Kale Vegetable Salad Kit340 g,$6.49ea,$1.91/ 100g
Dairy,Blueberry Organic Kombucha355 ml,$3.49ea,$0.98/ 100ml
Dairy,"Lemon Grass, 2 Pack104 g",$2.99ea,$2.88/ 100g
Dairy,PC OrganicsOrganic Basil20 g,$2.99ea,
Dairy,PC OrganicsOrganic Mini Carrots 1lb Bag1 lb bag,$3.49ea,$0.77/ 100g
Dairy,Baby Napa,$5.29/1 kg,$5.29/ 1kg
Dairy,"Corn Pepper Zucchini Red Pepper Kebab, 2 pack442 g",$5.00ea,$1.13/ 100g
Dairy,Snack Platter Vegetables300 g,$5.00ea,$1.67/ 100g
Dairy,Organic Black Kale1 bunch,$3.99ea,$0.84/ 100g
Dairy,PC OrganicsOrganic Enoki Mushrooms150 g,$3.99ea,$2.66/ 100g
Dairy,President's ChoiceBaby Arugula Spinach Blend0.142 kg,$4.99ea,$3.51/ 100g
Dairy,Deluxe Neptune Salad,$5.93(est.)ea,$21.90/ 1kg
Dairy,Honeydew Slices630 g,$5.00ea,$0.50/ 100g
Dairy,SunrichSun Rich Sliced Red Apples595 g,$6.00ea,$1.01/ 100g
Dairy,Apple Cosmic Crisp,$1.85(est.)ea,$7.69/ 1kg
Dairy,RemedyOrg Kom Rasp Lemn 700Ml  700 ml,$4.99ea,$0.71/ 100ml
Dairy,Large Organic Pineapple1 ea,$5.49ea,$5.49/ 1ea
Dairy,Purple Asparagus,$9.09(est.)ea,$15.41/ 1kg
Dairy,Coloured Carrots 1.5lb1.5 lb bag,$2.99ea,$0.27/ 100g
Dairy,WellCold Pressed Juice Greens   333 ml,$5.99ea,$1.80/ 100ml
Dairy,"MarzettiFruit Dip, Cream Cheese255 g",$5.49ea,$2.16/ 100g
Dairy,"Pineapple Vegetable Kebab, 2 pack382 g",$5.00ea,$1.31/ 100g
Dairy,PC OrganicsOrganic Broccoli1 ea,$5.49ea,$5.49/ 1ea
Dairy,Garden Salad Mini165 g,$5.00ea,$3.03/ 100g
Dairy,"President's ChoiceButternut Squash, Diced454 g",$4.99ea,$1.10/ 100g
Dairy,BolthouseAmazing Mango1.54 l,$9.99ea,$0.65/ 100ml
Dairy,"President's ChoiceReady Veggie, Kale Blend340 g",$5.99ea,$1.76/ 100g
Dairy,PC OrganicsOrganic Ginger160 g,$4.99ea,$3.12/ 100g
Dairy,Farmer's MarketNavel Oranges3 lb bag,$5.99ea,$0.44/ 100g
Dairy,"ReneesSweet Onion Vinaigrette, Pouch42 g",$0.59ea,$1.40/ 100g
Dairy,Watermelon Cubed Large550 g,$8.00ea,$1.45/ 100g
Dairy,Shiitake Mushrooms,$0.77/25 g,$3.08/ 100g
Dairy,President's ChoiceCilantro28 g,$2.50ea,
Dairy,MannsSnap Peas425 g,$8.99ea,$2.12/ 100g
Dairy,Broccoli Cashew Crunch Salad,$5.48(est.)ea,$21.90/ 1kg
Dairy,Sweet Kale Salad Family Size1 ea,$16.00ea,$16.00/ 1ea
Dairy,"PC OrganicsKale, Chard and Spinach Salad Mix142 g",$5.99ea,$4.22/ 100g
Dairy,MarzettiCream Cheese Fruit Dip106 g,$1.49ea,$1.38/ 100g
Dairy,Blueberry Organic Kombucha355 ml,$3.49ea,$0.98/ 100ml
Dairy,"Corn Pepper Zucchini Red Pepper Kebab, 2 pack442 g",$5.00ea,$1.13/ 100g
Dairy,Snack Platter Vegetables300 g,$5.00ea,$1.67/ 100g
Dairy,Organic Black Kale1 bunch,$3.99ea,$0.84/ 100g
Dairy,PC OrganicsOrganic Enoki Mushrooms150 g,$3.99ea,$2.66/ 100g
Dairy,President's ChoiceBaby Arugula Spinach Blend0.142 kg,$4.99ea,$3.51/ 100g
Dairy,Deluxe Neptune Salad,$5.93(est.)ea,$21.90/ 1kg
Dairy,BolthouseAmazing Mango1.54 l,$9.99ea,$0.65/ 100ml
Dairy,Honeydew Slices630 g,$5.00ea,$0.50/ 100g
Dairy,Apple Cosmic Crisp,$1.85(est.)ea,$7.69/ 1kg
Dairy,RemedyOrg Kom Rasp Lemn 700Ml  700 ml,$4.99ea,$0.71/ 100ml
Dairy,PC OrganicsOrganic Basil20 g,$2.99ea,
Dairy,SunrichSun Rich Sliced Red Apples595 g,$6.00ea,$1.01/ 100g
Dairy,Gourmet GardenGarlic Stir-In Paste115 g,$5.99ea,$5.21/ 100g
Dairy,"President's ChoiceReady Veggie, Kale Blend340 g",$5.99ea,$1.76/ 100g
Dairy,PC OrganicsOrganic Ginger160 g,$4.99ea,$3.12/ 100g
Dairy,Red Potatoes,$1.43(est.)ea,$5.49/ 1kg
Dairy,Sweet Onions 3lb Bag3 lb bag,$7.99ea,$0.59/ 100g
Dairy,Premium Caesar Salad257 g,$8.00ea,$3.11/ 100g
Dairy,President's ChoiceMint80 g,$3.99ea,
Dairy,PC OrganicsOrganic Button White Mushrooms227 g,$3.99ea,$1.76/ 100g
Dairy,Raspberry Banana Parfait290 g,$5.00ea,$1.72/ 100g
Dairy,PC OrganicsField Greens Salad Mix142 g,$5.99ea,$4.22/ 100g
Dairy,Organic Blackberries170 g,$5.99ea,$3.52/ 100g
Dairy,POM WonderfulPomegranate Juice710 ml,$9.99ea,$1.41/ 100ml
Dairy,Lettuce Little Gem1 ea,$5.99ea,$5.99/ 1ea
Dairy,Shanghai Bok Choy Jr.,$3.54(est.)ea,$5.90/ 1kg
Dairy,President's ChoiceBasil28 g,$2.50ea,
Dairy,President's ChoiceBasil80 g,$3.99ea,
Dairy,Duda FarmsDuda Celery Sticks454 g,$5.99ea,$1.32/ 100g
Dairy,White Pumpkin1 ea,$4.99ea,$4.99/ 1ea
Dairy,Rooster Bag Garlic1 kg,$6.99ea,$0.70/ 100g
Dairy,President's ChoiceArugula0.142 kg,$4.99ea,$3.51/ 100g
Dairy,"PC OrganicsMushroom White, Sliced227 g",$3.29ea,$1.45/ 100g
Dairy,WellCold Pressed Juice Played   333 ml,$5.99ea,$1.80/ 100ml
Dairy,President's ChoiceRosemary28 g,$2.50ea,
Dairy,Wholly GuacamoleClassic Bowl 213 g,$4.99ea,$2.34/ 100g
Dairy,President's ChoiceRanch Pouch 44Ml44 ml,$0.59ea,$1.34/ 100ml
Dairy,Organic Green Kale1 bunch,$3.99ea,$3.99/ 1ea
Dairy,Red Swiss Chard1 bunch,$3.99ea,$3.99/ 1ea
Dairy,Original Greek Salad,$5.48(est.)ea,$21.90/ 1kg
Dairy,Earthbound Farms OrganicAsian Salad214 g,$6.99ea,$3.27/ 100g
Dairy,BolthouseStrawberry Banana946 ml,$6.99ea,$0.74/ 100ml
Dairy,PC OrganicsOrganic Broccoli Florets284 g,$5.99ea,$2.11/ 100g
Dairy,PC OrganicsOrganic White Mushrooms227 g,$2.99ea,$1.32/ 100g
Dairy,President's ChoiceAvocado Ranch Chopped Salad Kit347 g,$6.49ea,$1.87/ 100g
Dairy,Large Caesar Salad558 g,$11.00ea,$1.97/ 100g
Dairy,PC OrganicsOrganic White Stuffer Mushrooms320 g,$5.99ea,$1.87/ 100g
Dairy,PC OrganicsField Greens Salad Mix312 g,$7.99ea,$2.56/ 100g
Dairy,PC OrganicsOrganic Blueberries277 g,$6.49ea,$2.34/ 100g
Dairy,DoleOrganic Cranberries227 g,$3.99ea,$1.76/ 100g
Dairy,Parsnips 1lb Bag1 lb bag,$4.99ea,$1.10/ 100g
Dairy,Green Kiwi454 g,$4.99ea,$1.10/ 100g
Dairy,BolthouseVanilla Chai Tea946 ml,$6.99ea,$0.74/ 100ml
Dairy,President's ChoiceColeslaw397 g,$2.99ea,$0.75/ 100g
Dairy,The Little Potato CompanyMicrowave Ready Savoury Herb Potatoes454 g,$4.99ea,$1.10/ 100g
Dairy,President's ChoiceChives28 g,$2.50ea,
Dairy,President's ChoiceYellow Potatoes5 lb bag,$5.99ea,$0.26/ 100g
Dairy,"Zucchini Pepper Kebab, 4 pack940 g",$9.00ea,$0.96/ 100g
Dairy,Organic Rosemary Potted1 ea,$3.99ea,$3.99/ 1ea
Dairy,President's ChoiceBaby Spinach0.312 kg,$6.99ea,$2.24/ 100g
Dairy,Halo Mandarin2 lb,$8.99ea,$0.99/ 100g
Dairy,Chanterelle Mushroom100 g,$9.99ea,$9.99/ 100g
Dairy,Oranges Wedges 1 kg,$7.00ea,$0.87/ 100g
Dairy,Canary Melon,$4.35(est.)ea,$0.44/ 100g
Dairy,President's ChoiceYellow Mini Potatoes0.68 kg,$3.99ea,$0.59/ 100g
Dairy,Caesar Salad Family Size1 kg,$16.00ea,$1.76/ 100g
Dairy,Organic Coriander Potted1 ea,$3.99ea,$3.99/ 1ea
Dairy,Organic Mango1 ea,$3.99ea,$3.99/ 1ea
Dairy,Celery Root,$3.33(est.)ea,$4.39/ 1kg
Dairy,Fresh Orange Juice947 ml,$12.00ea,$1.20/ 100ml
Dairy,PC OrganicsSliced and Whole Bistro Blend Mushrooms200 g,$6.99ea,$3.50/ 100g
Dairy,"Taylor FarmsChopped Salad Kit, Buffalo Ranch383 g",$6.49ea,$1.69/ 100g
Dairy,PC OrganicsOrganics Sliced Cremini Mushrooms227 g,$3.29ea,$1.45/ 100g
Dairy,Earthbound Farms OrganicChop Honey Citrus Salad207 g,$6.99ea,$3.38/ 100g
Dairy,Steak Blue Cheese Salad1.305 kg,$19.00ea,$1.46/ 100g
Dairy,Honeydew Melon Halves300 g,$6.00ea,$2.00/ 100g
Dairy,PC OrganicsOrganic Black Oyster Whole Mushrooms114 g,$3.99ea,$3.50/ 100g
Dairy,White Potatoes,$1.98(est.)ea,$5.49/ 1kg
Dairy,President's ChoiceEasy To Peel Orri Mandarin Oranges907 g,$4.99ea,$0.55/ 100g
Dairy,LoopEarly Bird Smoothie1000 ml,$7.99ea,$0.80/ 100ml
Dairy,Coleslaw Yogurt Dressing,$8.76(est.)ea,$21.90/ 1kg
Dairy,BolthouseMocha Cappuccino946 ml,$6.99ea,$0.74/ 100ml
Dairy,Farmer's MarketCarrots Mini    2 lb bag,$4.99ea,$0.55/ 100g
Dairy,PC OrganicsOrganics Whole White Mushrooms680 g,$7.99ea,$1.18/ 100g
Dairy,Farmer's MarketSweet Potatoes5 lb,$6.99ea,$0.31/ 100g
Dairy,"LoopSmoothie, Green Vibes1000 ml",$7.99ea,$0.80/ 100ml
Dairy,Taylor FarmsBourbon  Bacon315 g,$6.49ea,$2.06/ 100g
Dairy,President's ChoiceRuby Little Gems Potatoes0.68 kg,$3.99ea,$0.59/ 100g
Dairy,GreenhouseProbiotic Hydrator Blue Lemonade300 ml,$4.99ea,$1.66/ 100ml
Dairy,PC OrganicsOrganic Chives20 g,$2.99ea,$14.95/ 100g
Dairy,Premium Large Vetable Platter *Minimum 24 Hours Noticed Required*1 ea,$40.00ea,$40.00/ 1ea
Dairy,ReneesSweet Chili Refrigerated Dip283 g,$5.99ea,$2.12/ 100g
Dairy,Potato Baking Tray1 ea,$4.99ea,$4.99/ 1ea
Dairy,BolthouseStrawberry Banana1.54 l,$9.99ea,$0.65/ 100ml
Dairy,Cobb Salad with Cheddar Chips335 g,$8.00ea,$2.39/ 100g
Dairy,Gourmet GardenCilantro Stir-In Paste115 g,$5.99ea,$5.21/ 100g
Dairy,Large Chicken Caesar Salad656 g,$11.00ea,$1.68/ 100g
Dairy,Premium Chicken Caesar Salad274 g,$8.00ea,$2.92/ 100g
Dairy,GreenhouseCranberry Kombucha340 ml,$4.99ea,$1.47/ 100ml
Dairy,Mixed Dried Mushrooms14 g,$5.49ea,$39.21/ 100g
Dairy,President's ChoiceBaby Spinach And Tender Red Lettuce0.142 kg,$4.99ea,$3.51/ 100g
Dairy,Greek Pasta Olympia Salad,$5.69(est.)ea,$21.90/ 1kg
Dairy,Chicken Caesar Salad Mini160 g,$5.00ea,$3.13/ 100g
Dairy,Happy PlanetMango Smoothie900 ml,$6.99ea,$0.78/ 100ml
Dairy,Organic Mint Potted1 ea,$3.99ea,$3.99/ 1ea
Dairy,Red Cabbage,$4.36(est.)ea,$3.28/ 1kg
Dairy,Buttercup Squash,$6.70(est.)ea,$4.39/ 1kg
Dairy,"Plantains, Single",$0.72(est.)ea,$2.18/ 1kg
Dairy,Shishito Peppers227 g,$3.99ea,$1.76/ 100g
Dairy,President's ChoiceJalapeno Hot Peppers226 g,$5.99ea,$2.65/ 100g
Dairy,President's ChoiceHabanero Hot Peppers50 g,$5.99ea,$11.98/ 100g
Dairy,President's ChoiceScotch Bonnet Hot Peppers113 g,$5.99ea,$5.30/ 100g
Dairy,President's ChoiceGhost Pepper Hot Peppers50 g,$5.99ea,$11.98/ 100g
Dairy,President's ChoiceMixiany Cherry Tomatoes680 g,$5.99ea,$0.88/ 100g
Dairy,Taylor FarmsBroccoli Crunch Salad Kit360 g,$6.49ea,$1.80/ 100g
Dairy,President's ChoiceMixed Greens0.34 kg,$3.49ea,$1.03/ 100g
Dairy,President's ChoiceMini Cucumbers255 g,$3.99ea,$1.56/ 100g
Dairy,Red Seedless Grapes,$4.35(est.)ea,$4.39/ 1kg
Dairy,Broccoli Crowns,$2.50(est.)ea,$6.59/ 1kg
Dairy,Pummelos1 lb bag,$3.99ea,$3.99/ 1ea
Dairy,"Organic, Red Kale1 bunch",$3.99ea,$0.88/ 100g
Dairy,No NameBrown Mushrooms680 g,$6.49ea,$0.95/ 100g
Dairy,PC OrganicsRed Seedless Grapes907 g,$9.99ea,$1.10/ 100g
Dairy,President's ChoiceCocktail Tomatoes340 g,$4.99ea,$1.47/ 100g
Dairy,President's ChoiceLemon Seedless2 lb bag,$5.99ea,$0.66/ 100g
Dairy,McIntosh Apples,$0.79(est.)ea,$3.94/ 1kg
Dairy,Organic French Beans350 g,$5.99ea,$1.71/ 100g
Dairy,Yellow Zucchini,$1.19(est.)ea,$4.39/ 1kg
Dairy,PC OrganicsOrganic Tomato On The Vine Red (1 Bunch),$6.34(est.)ea,$8.80/ 1kg
Dairy,PC OrganicsOrganic Grape Tomatoes255 g,$4.99ea,$1.96/ 100g
Dairy,Farmer's MarketRoma Tomatoes1 ea,$5.49ea,$0.40/ 100g
Dairy,Farmer's MarketSweet Corn 4 Pack1 ea,$4.99ea,$4.99/ 1ea
Dairy,Organic English Cucumber1 ea,$2.99ea,$2.99/ 1ea
Dairy,French Beans400 g,$4.99ea,$1.25/ 100g
Dairy,Jalapeno Peppers,$0.55(est.)ea,$11.00/ 1kg
Dairy,"ParamountPistachios, Salt & Pepper200 g",$5.99ea,$3.00/ 100g
Dairy,Farmer's MarketGrape Tomatoes283 g,$3.99ea,$1.41/ 100g
Dairy,Large Chestnuts,$0.88/50 g,$1.76/ 100g
Dairy,Dried Turkish Apricots200 g,$3.49ea,$1.75/ 100g
Dairy,MarzettiMarzetti Chocolate Dip 250g250 g,$5.49ea,$2.20/ 100g
Dairy,Organic Dried Figs250 g,$5.99ea,$2.40/ 100g
Dairy,Golden Figs227 g,$4.99ea,$2.20/ 100g
Dairy,PC OrganicsRose Spring Salad Mix142 g,$5.99ea,$4.22/ 100g
Dairy,Honey Pitted Dates350 g,$4.99ea,$1.43/ 100g
Dairy,PC Blue MenuUnsalted California Pistachios 454 g,$9.99ea,$2.20/ 100g
Dairy,Paula Red Apples,$0.97(est.)ea,$3.94/ 1kg
Dairy,Asparagus,$3.89(est.)ea,$6.59/ 1kg
Dairy,PC OrganicsOrganic Russet Potatoes3 lb bag,$5.49ea,$0.40/ 100g
Dairy,PC OrganicsOrganic Yellow Potatoes3 lb bag,$5.49ea,$0.40/ 100g
Dairy,Baby Bok Choy,$4.35(est.)ea,$6.59/ 1kg
Dairy,Broccoli1 ea,$3.99ea,$3.99/ 1ea
Dairy,Sweet Tango Apple2 lb,$4.99ea,$4.99/ 1ea
Dairy,Sweet Potato,$2.49(est.)ea,$3.95/ 1kg
Dairy,Greenbelt Organic Fresh Mix0.142 kg,$6.49ea,$4.57/ 100g
Dairy,"President's ChoiceLive Lettuce Trio, 2-pack1 ea",$4.99ea,$4.99/ 1ea
Dairy,"Carrots, Bunched1 bunch",$2.99ea,$2.99/ 1ea
Dairy,Italian Eggplants,$1.58(est.)ea,$8.80/ 1kg
Dairy,Green Onion1 bunch,$1.69ea,$1.69/ 1ea
Dairy,PC OrganicsOrganic Beefsteak Red Tomato,$2.67(est.)ea,$9.90/ 1kg
Dairy,Earthbound Farms OrganicOrganic Vegetable Tray with Ranch Dip 454 g,$8.99ea,$1.98/ 100g
Dairy,President's ChoiceGreen Thai Hot Peppers75 g,$5.99ea,$7.99/ 100g
Dairy,Organic Grape Tomatoes680 g,$7.99ea,$1.18/ 100g
Dairy,"Greenhouse Peppers, Yellow",$2.20(est.)ea,$8.80/ 1kg
Dairy,Purple Eggplants,$3.13(est.)ea,$5.49/ 1kg
Dairy,President's ChoiceAnaheim Hot Peppers170 g,$5.99ea,$3.52/ 100g
Dairy,PC OrganicsOrganic Peppers2 pack,$5.99ea,$3.00/ 1ea
Dairy,Pink Pumpkin1 ea,$5.99ea,$5.99/ 1ea
Dairy,President's ChoiceSalted California Pistachios454 g,$9.99ea,$2.20/ 100g
Dairy,"ParamountPistachios, Roasted Salted450 g",$11.99ea,$2.66/ 100g
Dairy,"No NameRoasted Peanuts, No Salt907 g",$6.99ea,$0.77/ 100g
Dairy,Bard Valley Natural Delights Pitted Medjool Dates340 g,$9.99ea,$2.94/ 100g
Dairy,AuroraSundried Tomatoes85 g,$2.99ea,$3.32/ 100g
Dairy,PC Blue MenuBlue Menu Unsalted Virginia Peanuts454 g,$3.99ea,$0.88/ 100g
Dairy,"Farmer's MarketBartlett Pear, 2 L1 ea",$6.99ea,$6.99/ 1ea
Dairy,Bartlett Pears,$1.15(est.)ea,$5.49/ 1kg
Dairy,7DDried Mangos140 g,$9.99ea,$7.14/ 100g
Dairy,"Wonderful Pistachios, Shelled170 g",$8.99ea,$5.29/ 100g
Dairy,Organic Dried Apricots250 g,$5.99ea,$2.40/ 100g
Dairy,ParamountPistachios No Shells Honey Roasted155 g,$8.99ea,$5.80/ 100g
Dairy,ReneesFrench Onion Refrigerated Dip283 g,$5.99ea,$2.12/ 100g
Dairy,President's ChoiceMini Sweet Peppers454 g,$5.99ea,$1.32/ 100g
Dairy,Envy Apples,$1.32(est.)ea,$6.59/ 1kg
Dairy,"Romaine Heart, 3 Pack3 pack",$5.99ea,$2.00/ 1ea
Dairy,Colossal Garlic,$1.98(est.)ea,$19.82/ 1kg
Dairy,Farmer's MarketGreenhouse Peppers1 ea,$4.99ea,$1.66/ 1ea
Dairy,PC OrganicsOrganic Cooking Onions2 lb bag,$5.99ea,$0.66/ 100g
Dairy,Red Grapefruit1 ea,$2.49ea,$2.49/ 1ea
Dairy,Celery Stalks1 ea,$2.99ea,$2.99/ 1ea
Dairy,Farmer's MarketMixed Peppers (6 Pack)6x1.0 ea,$7.99ea,$1.33/ 1ea
Dairy,Farmer's MarketGrape Tomato 907G    908 g,$5.99ea,$0.66/ 100g
Dairy,Farmer's MarketEnglish Cucumber 3Ct    3 pack,$4.49ea,$1.50/ 1ea
Dairy,Roma Tomatoes,$0.47(est.)ea,$3.95/ 1kg
Dairy,Farmer's MarketMixed Peppers (6 Pack)6x1.0 ea,$7.99ea,$1.33/ 1ea
Dairy,Farmer's MarketGrape Tomato 907G    908 g,$5.99ea,$0.66/ 100g
Dairy,PC OrganicsOrganic Roma Tomatoes454 g,$3.99ea,$0.88/ 100g
Dairy,PC OrganicsOrganic Peppers Mini 227G227 g,$5.99ea,$2.64/ 100g
Dairy,President's ChoiceAmbrosia Apples,$1.45(est.)ea,$6.59/ 1kg
Dairy,President's ChoiceSalted California Pistachios225 g,$5.99ea,$2.66/ 100g
Dairy,Medjool Dates454 g,$9.49ea,$2.09/ 100g
Dairy,ParamountPistachios No Shells Roasted Light Salt170 g,$8.99ea,$5.29/ 100g
Dairy,"Pumpkin, Large1 ea",$5.99ea,$5.99/ 1ea
Dairy,Royal Gala Apples,$1.15(est.)ea,$5.49/ 1kg
Dairy,Red Delicious Apples,$1.15(est.)ea,$5.49/ 1kg
Dairy,President's ChoiceFlavour Burst Blueberries 9.8oz277x277.0 g,$7.99ea,$2.88/ 100g
Dairy,ParamountNo shell BBQ Pistachios155 g,$8.99ea,$5.80/ 100g
Dairy,Dates Medjool907 g,$14.99ea,$1.65/ 100g
Dairy, Premium California Mission Figs227 g,$4.99ea,$2.20/ 100g
Dairy,President's ChoiceSalted Virginia Peanuts454 g,$3.99ea,$0.88/ 100g
Dairy,"ReneesSweet Onion Vinaigrette, Pouch42 g",$0.59ea,$1.40/ 100g
Dairy,"Tiger Halloween Pumpkins, 3 Pack1 ea",$5.99ea,$5.99/ 1ea
Dairy,Parsnip,$1.92(est.)ea,$7.69/ 1kg
Dairy,BolthouseC-Boost946 ml,$6.99ea,$0.74/ 100ml
Dairy,Green Seedless Grapes,$4.48(est.)ea,$4.39/ 1kg
Dairy,Raspberries 1/2 pint170 g,$4.99ea,$2.94/ 100g
Dairy,No NameNaturally Imperfect White Mushrooms680 g,$6.49ea,$0.95/ 100g
Dairy,Mixed Fruit Parfait290 g,$5.00ea,$1.69/ 100g
Dairy,Green Cabbage,$3.66(est.)ea,$2.18/ 1kg
Dairy,Cremini Mushrooms,$0.36(est.)ea,$1.21/ 100g
Dairy,Organic Iceberg Lettuce1 ea,$3.49ea,$3.49/ 1ea
Dairy,Greenbelt Organic Super Crunch0.142 kg,$6.49ea,$4.57/ 100g
Dairy,Kale1 bunch,$2.99ea,$2.99/ 1ea
Dairy,Honeycrisp Apples,$1.05(est.)ea,$4.39/ 1kg
Dairy,White Mushrooms,$0.36(est.)ea,$1.21/ 100g
Dairy,Empire Apples,$0.70(est.)ea,$4.39/ 1kg
Dairy,Red Leaf Lettuce1 ea,$2.99ea,$2.99/ 1ea
Dairy,Jalapeno Peppers2000 ml,$5.99ea,$0.30/ 100ml
Dairy,Broccolette1 ea,$3.99ea,$3.99/ 1ea
Dairy,Peaches,$1.41(est.)ea,$8.80/ 1kg
Dairy,Radish454 g,$2.99ea,$0.66/ 100g
Dairy,Farmer's MarketPaula Red Apples4 lb bag,$4.99ea,$0.28/ 100g
Dairy,Sweet Onion,$2.53(est.)ea,$5.49/ 1kg
Dairy,Ginger,$1.38(est.)ea,$6.59/ 1kg
Dairy,Lettuce Iceberg1 ea,$2.99ea,$2.99/ 1ea
Dairy,PC OrganicsOrganic Red Potatoes3 lb bag,$5.49ea,$0.40/ 100g
Dairy,Bosc Pears,$1.45(est.)ea,$6.59/ 1kg
Dairy,Strawberries 1LB454 g,$4.99ea,$1.10/ 100g
Dairy,"PC OrganicsOrganic Bananas, Bunch",$2.40(est.)ea,$2.18/ 1kg
Dairy,Fuji Apples,$1.85(est.)ea,$7.69/ 1kg
Dairy,"PC OrganicsOrganic Bananas, Bunch",$2.40(est.)ea,$2.18/ 1kg
Dairy,Fuji Apples,$1.85(est.)ea,$7.69/ 1kg
Dairy,Heirloom Tomato Basket1.5 l,$6.99ea,$0.47/ 100ml
Dairy,Spartan Apples,$1.15(est.)ea,$5.49/ 1kg
Dairy,Green Seedless Grapes,$4.48(est.)ea,$4.39/ 1kg
Dairy,Raspberries 1/2 pint170 g,$4.99ea,$2.94/ 100g
Dairy,No NameNaturally Imperfect White Mushrooms680 g,$6.49ea,$0.95/ 100g
Dairy,Vine Tomato (Single Tomato),$1.05(est.)ea,$3.28/ 1kg
Dairy,Red Peppers    ,$2.11(est.)ea,$8.80/ 1kg
Dairy,President's ChoiceYellow Hot Hot Peppers226 g,$5.99ea,$2.65/ 100g
Dairy,President's ChoiceRed Thai Hot Peppers75 g,$5.99ea,$7.99/ 100g
Dairy,President's ChoiceAxiany Cherry Tomatoes681 g,$5.99ea,$0.88/ 100g
Dairy,Zucchini,$1.23(est.)ea,$4.39/ 1kg
Dairy,"Peppers, Mini454 g",$5.99ea,$1.32/ 100g
Dairy,President's ChoiceVariety Pack Tomatoes680 g,$5.99ea,$0.88/ 100g
Dairy,Farmer's MarketMini Cucumbers6 pack,$3.99ea,$0.67/ 1ea
Dairy,"Greenhouse Peppers, Orange",$2.11(est.)ea,$8.80/ 1kg
Dairy,President's ChoiceAxiany Cherry Tomatoes0.225 kg,$4.99ea,$2.22/ 100g
Dairy,English Cucumber1 ea,$1.69ea,$1.69/ 1ea
Dairy,Farmer's MarketMini Cucumbers15x1.0 kg,$5.99ea,$0.40/ 1ea
Dairy,PC OrganicsOrganics Whole Shitake Mushrooms100 g,$4.99ea,$4.99/ 100g
Dairy,President's ChoicePoblano Hot Peppers226 g,$5.99ea,$2.65/ 100g
Dairy,"Shepherd Peppers, Red",$2.68(est.)ea,$6.59/ 1kg
Dairy,Mixed Fruit Parfait290 g,$5.00ea,$1.69/ 100g
Dairy,AuroraOven Cooked Figs with Almonds250 g,$8.99ea,$3.41/ 100g
Dairy,ParamountPistachios No Shells Chili Roasted155 g,$8.99ea,$5.80/ 100g
Dairy,Organic Medjool Dates454 g,$11.99ea,$2.64/ 100g
Dairy,Tomato Beefsteak  Red,$1.47(est.)ea,$5.49/ 1kg
Dairy,PC Blue MenuUnsalted California Pistachios 225 g,$5.99ea,$2.66/ 100g
Dairy,"ParamountPistachios, Roasted & Unsalted225 g",$6.49ea,$2.88/ 100g
Dairy,President's ChoicePlumcots,$8.71(est.)ea,$9.90/ 1kg
Dairy,No NameRoasted Peanuts In Shell2 kg,$10.99ea,$0.55/ 100g
Dairy,President's ChoicePencil Hot Hot Peppers80 g,$5.99ea,$7.49/ 100g
Dairy,Vero Tomato680 g,$5.99ea,$0.88/ 100g
Dairy,Mini Seedless Watermelon1 ea,$5.99ea,$5.99/ 1ea
Dairy,Sweet Peas400 g,$4.99ea,$1.25/ 100g
Dairy,Vine Cherry Tomatoes255 g,$5.99ea,$2.35/ 100g
Dairy,Coconuts1 ea,$2.49ea,$2.49/ 1ea
Dairy,Avocado1 ea,$2.49ea,$2.49/ 1ea
Dairy,Cantaloupe1 ea,$2.99ea,$2.99/ 1ea
Dairy,Kumato Tomatoes454 g,$5.99ea,$1.32/ 100g
Dairy,Yellow Onion,$1.54(est.)ea,$5.49/ 1kg
Dairy,Heirloom Tomatoes,$2.42(est.)ea,$8.80/ 1kg
Dairy,Cranberries340 g,$2.49ea,$0.73/ 100g
Dairy,Russet Potato,$2.36(est.)ea,$5.49/ 1kg
Dairy,Love BeetsCooked Beets250 g,$4.99ea,$2.00/ 100g
Dairy,Greenbelt Organic Arugula0.142 kg,$6.49ea,$4.57/ 100g
Dairy,President's ChoiceApriplum,$9.90/1 kg,$9.90/ 1kg
Dairy,President's ChoiceMini Cucumbers681 g,$6.99ea,$1.03/ 100g
Dairy,Blueberries510 g,$6.99ea,$1.37/ 100g
Dairy,Green Beans380 g,$4.99ea,$1.31/ 100g
