category,product_name,price,per_unit_price
dairy_and_eggs,President's ChoiceStrawberry Skyr Icelandic Style 0% M.F. Yogurt4x100.0 g,$3.99ea,$1.00/ 100g
dairy_and_eggs,7 DaysBake It Filo Pastry Med500 g,$3.99ea,$0.80/ 100g
dairy_and_eggs,NeilsonHalf & Half Cream237 ml,$2.49ea,$1.05/ 100ml
dairy_and_eggs,NeilsonOriginal Chocolate Milkshake310 ml,$2.75ea,$0.89/ 100ml
dairy_and_eggs,PC OrganicsOrganic Partly Skimmed 1% Milk4 l,$10.39ea,$0.26/ 100ml
dairy_and_eggs,President's ChoiceBlueberry 0% M.F. Greek Yogurt 500 g,$5.99ea,$1.20/ 100g
dairy_and_eggs,No NameLight Coffee Whitener450 g,$5.49ea,$1.22/ 100g
dairy_and_eggs,GoldeggOmega 3 White Eggs12 eggs,$6.29ea,$0.52/ 1ea
dairy_and_eggs,No NameStringable Cheese Pizza Mozzarella336 g,$6.49ea,$1.93/ 100g
dairy_and_eggs,"Organic MeadowOrganic Butter, Unsalted454 g",$11.99ea,$2.64/ 100g
dairy_and_eggs,PC Blue MenuBlue Menu Calorie Reduced Margarine454 g,$4.79ea,$1.06/ 100g
dairy_and_eggs,"OlympicOrganic Yogurt, Plain 3.5%650 g",$5.49ea,$0.84/ 100g
dairy_and_eggs,Black DiamondShredded Pizza/ Pasta Mozzarella Cheese907 g,$16.49ea,$1.82/ 100g
dairy_and_eggs,PC OrganicsBalkan Style Yogurt Plain 6% M.F. 500 g,$4.49ea,$0.90/ 100g
dairy_and_eggs,"OlympicGreek Yogurt, Plain650 g",$4.99ea,$0.77/ 100g
dairy_and_eggs,ArmstrongSnack Old Cheddar Cheese630 g,$14.49ea,$2.30/ 100g
dairy_and_eggs,"Gay LeaNordica Cottage Cheese, 2%500 g",$5.49ea,$1.10/ 100g
dairy_and_eggs,"NeilsonHomogenized Milk Microfiltered, 3.25% M.F.1 l",$3.69ea,$0.37/ 100ml
dairy_and_eggs,IcimTurkish Cheese550 g,$6.69ea,$1.22/ 100g
dairy_and_eggs,"The Greek GodsYogurt, Vanille500 g",$5.49ea,$1.10/ 100g
dairy_and_eggs,DerleaGarlic Spread250 g,$2.79ea,$1.12/ 100g
dairy_and_eggs,"OlympicOrganic Yogurt, Plain 3.5%650 g",$5.49ea,$0.84/ 100g
dairy_and_eggs,Earth IslandCheddar Cheese Slices200 g,$7.99ea,$4.00/ 100g
dairy_and_eggs,"The Greek GodsYogurt, Vanille500 g",$5.49ea,$1.10/ 100g
dairy_and_eggs,DerleaGarlic Spread250 g,$2.79ea,$1.12/ 100g
dairy_and_eggs,BecelButtery Taste Margarine680 g,$6.99ea,$1.10/ 100g
dairy_and_eggs,YoplaitYop Drinkable Yogurt Limited Edition200 ml,$1.29ea,$0.65/ 100ml
dairy_and_eggs,Tre StelleTre Stelle Cream Cheese Original    200 g,$4.49ea,$2.25/ 100g
dairy_and_eggs,"Gray RidgeGrade A Brown Eggs, Large12 eggs",$5.69ea,$0.47/ 1ea
dairy_and_eggs,"DanoneTwo Good Greek Yogurt, Plain Yogurt Tub, Blended, 2% MF625 g",$5.49ea,$0.88/ 100g
dairy_and_eggs,"SilkCoconut Yogurt Style, Plain, Unsweetened, Plant Based Dairy Free Yogurt680 g",$7.49ea,$1.10/ 100g
dairy_and_eggs,Milk 2 GoVanilla Flavour473 ml,$2.69ea,$0.57/ 100ml
dairy_and_eggs,"ActiviaYogurt With Probiotics, Plain 3.2% M/F.650 g",$3.49ea,$0.54/ 100g
dairy_and_eggs,LiberteGreek Yogurt Cream Berry 8% MF650 g,$5.99ea,$0.92/ 100g
dairy_and_eggs,President's ChoicePeach Mango 2% M.F. Greek Yogurt4x100.0 g,$3.99ea,$1.00/ 100g
dairy_and_eggs,"ActiviaYogurt With Probiotics, Vanilla Flavouractose-Free8x100.0 g",$5.49ea,$0.69/ 100g
dairy_and_eggs,"DanoneCreamy Yogurt Variety Pack, Strawberry-Vanilla / Peach-Vanilla / Cherry-Vanilla / Mango-Vanilla Flavour16x100.0 g",$8.99ea,$0.56/ 100g
dairy_and_eggs,Tre StelleTre Stelle Cream Cheese with Herbs and Spices200 g,$4.49ea,$2.25/ 100g
dairy_and_eggs,Lactantia3.25% M.F. Homogenized Milk2 l,$6.19ea,$0.31/ 100ml
dairy_and_eggs,LiberteGreek Coconut 3% MF Yogurt750 g,$5.99ea,$0.80/ 100g
dairy_and_eggs,PhiladelphiaWhipped Mixed Berry Cream Cheese227 g,$4.99ea,$2.20/ 100g
dairy_and_eggs,President's ChoiceTre Formaggi Shredded Cheese Blend620 g,$12.29ea,$1.98/ 100g
dairy_and_eggs,"OikosHigh Protein Greek Yogurt, Strawberry-Raspberry Flavour, Blended, Value Tub650 g",$6.49ea,$1.00/ 100g
dairy_and_eggs,Earth BalanceSoy Free Buttery Spread    425 g,$5.49ea,$1.29/ 100g
dairy_and_eggs,President's ChoiceMedium Cheddar Cheese400 g,$6.49ea,$1.62/ 100g
dairy_and_eggs,NatrelLactose Free Homogenized Milk2 l,$5.99ea,$0.30/ 100ml
dairy_and_eggs,Cracker BarrelSlice Swiss220 g,$4.49ea,$2.04/ 100g
dairy_and_eggs,No NameLight Cream Cheese Product with Herbs & Roasted Garlic 227 g,$3.79ea,$1.67/ 100g
dairy_and_eggs,PC OrganicsBalkan Style Yogurt Plain 6% M.F. 500 g,$4.49ea,$0.90/ 100g
dairy_and_eggs,"PC OrganicsOrganic Free Run Brown Eggs, Medium12 eggs",$7.29ea,$0.61/ 1ea
dairy_and_eggs,"OlympicGreek Yogurt, Plain650 g",$4.99ea,$0.77/ 100g
dairy_and_eggs,ArmstrongSnack Old Cheddar Cheese630 g,$14.49ea,$2.30/ 100g
dairy_and_eggs,Burnbrae FarmsNaturegg Egg Whites2x250.0 ea,$4.29ea,$0.86/ 100ml
dairy_and_eggs,"Gay LeaNordica Cottage Cheese, 2%500 g",$5.49ea,$1.10/ 100g
dairy_and_eggs,ArlaHavarti 33 % M.F. 8 Snack Cheese Bars168 g,$5.99ea,$3.57/ 100g
dairy_and_eggs,Kintore Coffee CoDark Roasted Whole Bean Coffee454 g,$19.99ea,$4.40/ 100g
dairy_and_eggs,OlympicYogurt-French Vanilla1.75 kg,$9.99ea,$0.57/ 100g
dairy_and_eggs,No NameFat-Free Cottage Cheese500 g,$4.99ea,$1.00/ 100g
dairy_and_eggs,"ActiviaProbiotic Yogurt, Raspberry/Apple/Blackberry/Strawberry Flavour12x100.0 g",$6.49ea,$0.54/ 100g
dairy_and_eggs,"ActiviaYogurt With Probiotics, Peach Flavour Tub650 g",$3.49ea,$0.54/ 100g
dairy_and_eggs,"ActiviaProbiotic Yogurt, Blueberry/Vanilla12x100.0 g",$6.49ea,$0.54/ 100g
dairy_and_eggs,"ActiviaImmune System, Probiotic Drinkable Yogurt, Peach, 8 Bottles8x93.0 ml",$5.99ea,$0.81/ 100ml
dairy_and_eggs,"NeilsonHomogenized Milk Microfiltered, 3.25% M.F.1 l",$3.69ea,$0.37/ 100ml
