category,product_name,price,per_unit_price
dairy_and_eggs,No NameOld Cheddar Cheese Slices 210 g,$4.99ea,$2.38/ 100g
dairy_and_eggs,President's ChoiceButter Puff Pastry450 g,$4.49ea,$1.00/ 100g
dairy_and_eggs,No Name68% Vegetable Oil Margarine 3.17 kg,$10.49ea,$0.33/ 100g
dairy_and_eggs,NeilsonTrutaste Homogenized Milk4 l,$6.98ea,$0.17/ 100ml
dairy_and_eggs,Gay LeaGrass Fed Salted Butter250 g,$7.69ea,$3.08/ 100g
dairy_and_eggs,Lactantia1% M.F. Partly Skimmed Milk2 l,$5.17ea,$0.26/ 100ml
dairy_and_eggs,ArmstrongShredded Natural Cheese Pizza Mozzarella320 g,$6.49ea,$2.03/ 100g
dairy_and_eggs,No NameMarble Cheddar Cheese400 g,$5.99ea,$1.50/ 100g
dairy_and_eggs,PC Blue MenuBlue Menu Free Run Large White Eggs 12 Pack12 ea,$7.09ea,$0.59/ 1ea
dairy_and_eggs,"LactantiaButter Sticks, Salted4x113.0 g",$9.89ea,$2.19/ 100g
dairy_and_eggs,ImperialMargarine Club Pack1.36 kg,$6.99ea,$0.55/ 100g
dairy_and_eggs,"NestleNesquik Milkshake, Vanilla473 ml",$1.79ea,$0.38/ 100ml
dairy_and_eggs,No NameShredded Medium Cheddar320 g,$5.49ea,$1.72/ 100g
dairy_and_eggs,No NameShredded Nacho Cheese Blend900 g,$13.99ea,$1.55/ 100g
dairy_and_eggs,IOGOCreamy Vanilla 1.5% M.F. Yogurt2 kg,$8.89ea,$0.44/ 100g
dairy_and_eggs,"HeluvaSour Cream Dip, Dill Pickle250 g",$3.89ea,$1.56/ 100g
dairy_and_eggs,No NameOld Cheddar Cheese200 g,$3.59ea,$1.80/ 100g
dairy_and_eggs,No NameStringable Cheese Marble336 g,$6.79ea,$2.02/ 100g
dairy_and_eggs,PC OrganicsOrganic Partly Skimmed 1% Milk2 l,$6.89ea,$0.34/ 100ml
dairy_and_eggs,BecelMargarine Original1.81 kg,$16.49ea,$0.97/ 100g
dairy_and_eggs,International DelightPumpkin Spice Coffee Creamer Limited Edition946 ml,$3.99ea,$0.42/ 100ml
dairy_and_eggs,No NamePasteurized Light Cream Cheese Spread250 g,$2.99ea,$1.20/ 100g
dairy_and_eggs,PhiladelphiaLight Cream Cheese450 g,$7.49ea,$1.66/ 100g
dairy_and_eggs,President's ChoiceLactose Free Old Yellow Cheddar Cheese400 g,$5.49ea,$1.37/ 100g
dairy_and_eggs,NeilsonTruTaste Milk 1% M.F. Lactose Free1 l,$4.39ea,$0.44/ 100ml
dairy_and_eggs,KraftSingles Original Slices410 g,$5.49ea,$1.34/ 100g
dairy_and_eggs,"OikosGreek Yogurt Limited Edition Gingerbread Flavour, 4X100G4x100.0 g",$3.39ea,$0.85/ 100g
dairy_and_eggs,"DanoneDrinkable Yogurt, Strawberry, Made With Real Fruit, 2% M.F.190 ml",$1.59ea,$0.84/ 100ml
dairy_and_eggs,"SilkAlmond Plant Based Yogurt, Plain, Unsweetened, Dairy-Free640 g",$6.49ea,$1.01/ 100g
dairy_and_eggs,"KraftCheese, Process Product Extra Cheddar390 g",$7.29ea,$1.87/ 100g
dairy_and_eggs,"NeilsonFlavoured Milk, Strawberry1 l",$3.19ea,$0.32/ 100ml
dairy_and_eggs,No NameShredded Part Skimmed Mozzarella320 g,$5.49ea,$1.72/ 100g
dairy_and_eggs,President's ChoiceGluten Free Pie Crust380 g,$8.49ea,$2.23/ 100g
dairy_and_eggs,LiberteGreek Lemon 2% MF Yogurt750 g,$5.49ea,$0.73/ 100g
dairy_and_eggs,"Gay LeaNordica Cottage Cheese, 1%750 g",$7.29ea,$0.97/ 100g
dairy_and_eggs,NestleCOFFEE-MATE Light Powder450 g,$6.49ea,$1.44/ 100g
dairy_and_eggs,No Name1% M.F. Cottage Cheese750 g,$4.59ea,$0.61/ 100g
dairy_and_eggs,Magnolia Cheddar Flavored Spread440 g,$8.99ea,$2.04/ 100g
dairy_and_eggs,President's ChoiceStrawberry 0% M.F. Greek Yogurt 4x100.0 g,$3.49ea,$0.87/ 100g
dairy_and_eggs,No NameMild Cheddar Cheese400 g,$5.99ea,$1.50/ 100g
dairy_and_eggs,No NameNacho Cheese Blend Shredded Mild Light 20% M.F.320 g,$5.49ea,$1.72/ 100g
dairy_and_eggs,Del MonteRed Grapefruit In Slightly Sweetened Water 8 Cups (Case)8x190.0 ml,$16.99ea,$1.12/ 100ml
dairy_and_eggs,StarbucksAlmond And Oat Dairy Free Caramel Macchiato Coffee Enhancer828 ml,$7.49ea,$0.90/ 100ml
dairy_and_eggs,PillsburyGrands Cinnamon Rolls Regular   496 g,$4.49ea,$0.91/ 100g
dairy_and_eggs,"OikosFat Free Greek Yogurt, Strawberry Flavour, Blended, 0% M.F.750 g",$5.49ea,$0.73/ 100g
dairy_and_eggs,"ActiviaYogurt With Probiotics & Fibre, 3X Vanilla, 3X Blueberry, 3X Peach, 3X Strawberry Kiwi,12x100.0 g",$6.49ea,$0.54/ 100g
dairy_and_eggs,No NamePizza Mozzarella Cheese with 28% M.F.400 g,$5.99ea,$1.50/ 100g
dairy_and_eggs,Neilson1% Partly Skimmed Milk2 l,$4.99ea,$0.25/ 100ml
dairy_and_eggs,"GoldeggOmega 3 White Eggs, Large18 eggs",$8.49ea,$0.47/ 1ea
dairy_and_eggs,"International DelightMilk, International Delight Zero Sugar Hazelnut Coffee Creamer, 946Ml946 ml",$3.99ea,$0.42/ 100ml
dairy_and_eggs,No NameNon-Hydrogenated Margarine1.36 kg,$5.89ea,$0.43/ 100g
dairy_and_eggs,ImperialSoft Margarine Spread454 g,$4.49ea,$1.05/ 100g
dairy_and_eggs,"GoldeggOmega 3 White Eggs, Large12 eggs",$6.39ea,$0.53/ 1ea
dairy_and_eggs,"KraftCheese, Process Product Extra Swiss390 g",$7.29ea,$1.87/ 100g
dairy_and_eggs,"ActiviaYogurt With Probiotics, Fat Free 0% Mf, Vanilla Flavour650 g",$3.39ea,$0.52/ 100g
dairy_and_eggs,"HansLassi Yogurt Smoothie, Strawberry200 ml",$1.29ea,$0.65/ 100ml
dairy_and_eggs,ImperialSoft Margarine Spread907 g,$8.29ea,$0.98/ 100g
dairy_and_eggs,"OikosExtra Creamy Greek Yogurt, Cappuccino On The Bottom, 9% M.F.4x95.0 g",$3.39ea,$0.89/ 100g
dairy_and_eggs,YoplaitYop Drinkable Yogurt Coconut Flavour200 ml,$1.29ea,$0.65/ 100ml
dairy_and_eggs,No NameMarble Cheddar Cheese400 g,$5.99ea,$1.50/ 100g
dairy_and_eggs,Milk 2 GoBanana473 ml,$1.79ea,$0.38/ 100ml
dairy_and_eggs,No Name Strawberry Stirred 0% M.F. Yogurt650 g,$2.99ea,$0.46/ 100g
dairy_and_eggs,"SilkFor Coffee, Hazelnut Flavour, Dairy Free Coffee Creamer473 ml",$2.99ea,$0.63/ 100ml
dairy_and_eggs,NestleRolo Milkshake473 ml,$1.79ea,$0.38/ 100ml
dairy_and_eggs,"OikosExtra Creamy Greek Yogurt, Vanilla Bean & Apricot, 9% M.F., Value Tub650 g",$5.49ea,$0.84/ 100g
dairy_and_eggs,NeilsonTrutaste No Lactose 3.25% Milk2 l,$5.49ea,$0.27/ 100ml
dairy_and_eggs,"ActiviaYogurt With Probiotics, Vanilla Flavour8x100.0 g",$3.39ea,$0.42/ 100g
dairy_and_eggs,WoolwichPartially Skimmed Goat Milk 2%1 l,$4.59ea,$0.46/ 100ml
dairy_and_eggs,"PC OrganicsOrganic Cheese, Marble Cheddar200 g",$6.49ea,$3.25/ 100g
dairy_and_eggs,"RivieraVegan Yogurt, Vanilla Coconut650 g",$5.49ea,$0.84/ 100g
dairy_and_eggs,No NameFarmer's Marble Cheese 200 g,$3.59ea,$1.80/ 100g
dairy_and_eggs,President's Choice0% M.F. Plain Skyr Yogurt908 g,$7.49ea,$0.82/ 100g
dairy_and_eggs,PC OrganicsOrganic Partly Skimmed 2% Milk4 l,$10.29ea,$0.26/ 100ml
dairy_and_eggs,BecelMargarine Original454 g,$4.99ea,$1.17/ 100g
dairy_and_eggs,"ActiviaProbiotic Yogurt, Vanilla8x150.0 g",$6.49ea,$0.54/ 100g
dairy_and_eggs,I Can't Believe it's NotMargarine Spread454 g,$3.49ea,$0.82/ 100g
dairy_and_eggs,"KraftCheese, Process Product Extra Cheddar390 g",$7.29ea,$1.87/ 100g
dairy_and_eggs,LactantiaUnsalted Butter454 g,$5.88ea,$1.30/ 100g
dairy_and_eggs,Gay LeaLow Fat 3 % M.F. Sour Cream250 ml,$3.19ea,$1.28/ 100ml
dairy_and_eggs,"HeluvaSour Cream Dip, French Onion250 g",$3.89ea,$1.56/ 100g
dairy_and_eggs,PC OrganicsOrganic Skim Milk4 l,$10.29ea,$0.26/ 100ml
dairy_and_eggs,"Gay LeaNordica Cottage Cheese, 1%750 g",$7.29ea,$0.97/ 100g
dairy_and_eggs,No Name1% M.F. Cottage Cheese750 g,$4.59ea,$0.61/ 100g
dairy_and_eggs,No NameCream Cheese Spread 227 g,$2.99ea,$1.32/ 100g
dairy_and_eggs,"GoldeggOmega 3 White Eggs, Extra Large12 eggs",$6.89ea,$0.57/ 1ea
dairy_and_eggs,No NameNacho Cheese Blend Shredded Mild Light 20% M.F.320 g,$5.49ea,$1.72/ 100g
dairy_and_eggs,No NameShredded Medium Cheddar Cheese900 g,$13.99ea,$1.55/ 100g
dairy_and_eggs,"DanoneTwo Good Greek Yogurt, Vanilla Yogurt Tub, Blended, 2% MF625 g",$5.79ea,$0.93/ 100g
dairy_and_eggs,No NamePizza Mozzarella Cheese with 28% M.F.400 g,$5.99ea,$1.50/ 100g
dairy_and_eggs,Neilson1% Partly Skimmed Milk2 l,$4.99ea,$0.25/ 100ml
dairy_and_eggs,Burnbrae FarmsNaturegg NestlaidOmega 3 Large Size 12 Eggs12 ea,$5.99ea,$5.99/ 1ea
dairy_and_eggs,No NameOriginal Cream Cheese Spread 340 g,$3.79ea,$1.11/ 100g
dairy_and_eggs,"PhiladelphiaOriginal Cream Cheese Product, Lactose Free227 g",$6.99ea,$3.08/ 100g
dairy_and_eggs,No NameNon-Hydrogenated Margarine1.36 kg,$5.89ea,$0.43/ 100g
dairy_and_eggs,No NameTart Shells30 ea,$5.99ea,$1.05/ 100g
dairy_and_eggs,"PillsburyWiener Wrap, Regular200 g",$2.49ea,$1.25/ 100g
dairy_and_eggs,NeilsonTrutaste Lactose Free Cream Half & Half 10% M.F.1 l,$4.79ea,$0.48/ 100ml
dairy_and_eggs,"ActiviaProbiotic Yogurtactose Freeemon-Lime, Pomegranate-Berry, Raspberry-Lychee, Mandarin-Orange Flavour12x100.0 g",$6.49ea,$0.54/ 100g
dairy_and_eggs,No NameOld Cheddar Cheese400 g,$5.99ea,$1.50/ 100g
dairy_and_eggs,FairlifeLactose Free 1% Partly Skimmed Ultrafiltered Milk1.5 l,$4.49ea,$0.30/ 100ml
dairy_and_eggs,PillsburyChocolatey Chip Cookies468 g,$3.49ea,$0.75/ 100g
dairy_and_eggs,No Name Strawberry Stirred 0% M.F. Yogurt650 g,$2.99ea,$0.46/ 100g
dairy_and_eggs,"NeilsonFlavoured Milk, Chocolate4 l",$5.49ea,$0.14/ 100ml
dairy_and_eggs,No NamePie Shells350 g,$3.99ea,$1.14/ 100g
dairy_and_eggs,President's ChoiceLactose Free Margarine454 g,$3.79ea,$0.83/ 100g
dairy_and_eggs,No NameLight Marble Cheddar Cheese 19% M.F.700 g,$9.99ea,$1.43/ 100g
dairy_and_eggs,NeilsonStrawberry Milkshake310 ml,$1.35ea,$0.44/ 100ml
dairy_and_eggs,NestleRolo Milkshake473 ml,$1.79ea,$0.38/ 100ml
dairy_and_eggs,NeilsonTrutaste No Lactose 3.25% Milk2 l,$5.49ea,$0.27/ 100ml
dairy_and_eggs,ArmstrongShredded Natural Cheese Tex Mex320 g,$6.49ea,$2.03/ 100g
dairy_and_eggs,Burnbrae FarmsNaturegg Free Run Egg Whites1 eggs,$5.29ea,$1.06/ 100g
dairy_and_eggs,VegenaiseOriginal473 ml,$6.99ea,$1.48/ 100ml
dairy_and_eggs,Sweet Loren'sGluten Free Cookie Chocolate Chunk340 g,$5.79ea,$1.70/ 100g
dairy_and_eggs,ArmstrongMedium Cheddar Cheese400 g,$7.29ea,$1.82/ 100g
dairy_and_eggs,PC OrganicsOrganic Partly Skimmed 2% Milk2 l,$6.89ea,$0.34/ 100ml
dairy_and_eggs,PhiladelphiaHerb & Garlic Cream Cheese227 g,$3.89ea,$1.71/ 100g
dairy_and_eggs,No NameFarmer's Marble Cheese 200 g,$3.59ea,$1.80/ 100g
dairy_and_eggs,KraftSingles Original Slices825 g,$10.99ea,$1.33/ 100g
dairy_and_eggs,NeilsonTrutaste Chocolate Partly Skimmed Milk 1% M.F.2 l,$5.49ea,$0.27/ 100ml
dairy_and_eggs,President's Choice0% M.F. Plain Skyr Yogurt908 g,$7.49ea,$0.82/ 100g
dairy_and_eggs,PC OrganicsOrganic Partly Skimmed 2% Milk4 l,$10.29ea,$0.26/ 100ml
dairy_and_eggs,BecelMargarine Original454 g,$4.99ea,$1.17/ 100g
dairy_and_eggs,"ActiviaProbiotic Yogurt, Vanilla8x150.0 g",$6.49ea,$0.54/ 100g
dairy_and_eggs,LactantiaDairy Product 2% M.F.1.5 l,$5.59ea,$0.37/ 100ml
dairy_and_eggs,No NameOld Cheddar Cheese400 g,$5.99ea,$1.50/ 100g
dairy_and_eggs,I Can't Believe it's NotMargarine Spread454 g,$3.49ea,$0.82/ 100g
dairy_and_eggs,Milk 2 GoStrawberry473 ml,$1.79ea,$0.38/ 100ml
dairy_and_eggs,YoplaitYop Drinkable Yogurt Tropical Flavour200 ml,$1.29ea,$0.65/ 100ml
dairy_and_eggs,LactantiaUnsalted Butter454 g,$5.88ea,$1.30/ 100g
dairy_and_eggs,President's ChoiceLactose Free Marble Cheddar 400 g,$5.49ea,$1.37/ 100g
dairy_and_eggs,"HeluvaSour Cream Dip, French Onion250 g",$3.89ea,$1.56/ 100g
dairy_and_eggs,President's ChoiceExtra Old White Cheddar400 g,$5.49ea,$1.37/ 100g
dairy_and_eggs,PC OrganicsOrganic Skim Milk4 l,$10.29ea,$0.26/ 100ml
dairy_and_eggs,No NameLight Double Cheddar Shredded Cheese320 g,$5.49ea,$1.72/ 100g
dairy_and_eggs,"Gay LeaSour Cream, Regular 14%250 ml",$3.19ea,$1.28/ 100ml
dairy_and_eggs,"No NameVanilla, Blueberry, Strawberry & Raspberry 0% M.F. Stirred Yogurt12x100.0 g",$3.89ea,$0.32/ 100g
dairy_and_eggs,Black DiamondLactose Free Cheese String252 g,$5.79ea,$2.30/ 100g
dairy_and_eggs,No NameCream Cheese Spread 227 g,$2.99ea,$1.32/ 100g
dairy_and_eggs,"Gay LeaNordica Cottage Cheese, Creamed 4%500 g",$2.99ea,$0.60/ 100g
dairy_and_eggs,No NameShredded Farmer's Marble Cheese320 g,$5.49ea,$1.72/ 100g
dairy_and_eggs,President's ChoiceMonterey Jack Cheese With Jalapeño400 g,$5.49ea,$1.37/ 100g
dairy_and_eggs,ArmstrongCombos - Mozzarella & Naturally Smoked Salami Sticks180 g,$7.29ea,$4.05/ 100g
dairy_and_eggs,"Gay LeaSour Cream, Low Fat 3%500 ml",$2.49ea,$0.50/ 100ml
dairy_and_eggs,Neilson1% Milk1 l,$3.39ea,$0.34/ 100ml
dairy_and_eggs,FairlifeLactose Free 2% Partly Skimmed Ultrafiltered Milk1.5 l,$4.49ea,$0.30/ 100ml
dairy_and_eggs,PhiladelphiaLight Herb & Garlic Cream Cheese227 g,$3.89ea,$1.71/ 100g
dairy_and_eggs,One World HalalMozzarella M.F. 22% Shredded Cheese200 g,$4.99ea,$2.50/ 100g
dairy_and_eggs,PillsburyEasy Roll Pie Crust   400 g,$3.49ea,$0.87/ 100g
dairy_and_eggs,No NameOriginal Cream Cheese Spread 340 g,$3.79ea,$1.11/ 100g
dairy_and_eggs,"PhiladelphiaOriginal Cream Cheese Product, Lactose Free227 g",$6.99ea,$3.08/ 100g
dairy_and_eggs,"Gray RidgeWhite Eggs, Large6 eggs",$2.85ea,$0.48/ 1ea
dairy_and_eggs,"ActiviaProbiotic Yogurtactose Freeemon-Lime, Pomegranate-Berry, Raspberry-Lychee, Mandarin-Orange Flavour12x100.0 g",$6.49ea,$0.54/ 100g
dairy_and_eggs,No NameOld Cheddar Cheese400 g,$5.99ea,$1.50/ 100g
dairy_and_eggs,IOGONanö 1% Lactose Free Apple-Grape Drinkable Yogurt6x93.0 ml,$4.19ea,$0.75/ 100ml
dairy_and_eggs,ArmstrongCombos - Marble & Naturally Smoked Ham Sausage Sticks180 g,$7.29ea,$4.05/ 100g
dairy_and_eggs,"HansLassi Yogurt Smoothie, Mango200 ml",$1.29ea,$0.65/ 100ml
dairy_and_eggs,International DelightClassic French Vanilla Coffee Creamer1.42 l,$7.79ea,$0.55/ 100ml
dairy_and_eggs,Burnbrae FarmsNaturegg Free Run Egg Whites1 eggs,$5.29ea,$1.06/ 100g
dairy_and_eggs,No NameShredded Marble Farmer's Cheese900 g,$13.99ea,$1.55/ 100g
dairy_and_eggs,Cracker BarrelSignature Shredded Natural Cheese Extra Old & Mozza 31 % M.F.300 g,$9.29ea,$3.10/ 100g
dairy_and_eggs,LiberteVanilla Large Size 9 % M.F. Yogourt900 g,$5.49ea,$0.61/ 100g
dairy_and_eggs,NeilsonTrutaste Lactose Free Skim Milk2 l,$5.49ea,$0.27/ 100ml
dairy_and_eggs,PhiladelphiaHerb & Garlic Cream Cheese227 g,$3.89ea,$1.71/ 100g
dairy_and_eggs,NeilsonHomogenized Milk 3.25%473 ml,$2.39ea,$0.51/ 100ml
dairy_and_eggs,KraftSingles Original Slices825 g,$10.99ea,$1.33/ 100g
dairy_and_eggs,BecelMargarine with Avocado Oil427 g,$4.99ea,$1.17/ 100g
dairy_and_eggs,ArmstrongMarble Cheddar Light400 g,$7.29ea,$1.82/ 100g
dairy_and_eggs,PillsburyCrescents - Reduced Fat227 g,$2.49ea,$1.10/ 100g
dairy_and_eggs,NanakPaneer 1.6 Kg    1.6 kg,$24.99ea,$1.56/ 100g
dairy_and_eggs,"IOGOYogurt, Vanilla 1.5%2 kg",$8.89ea,$0.44/ 100g
dairy_and_eggs,"LactantiaMy Country Butter Sticks, Unsalted4x113.5 g",$9.89ea,$2.18/ 100g
dairy_and_eggs,No NameSwiss Cheese Slices210 g,$4.99ea,$2.38/ 100g
dairy_and_eggs,No NameShredded Mozzarella320 g,$5.49ea,$1.72/ 100g
dairy_and_eggs,"No NameCottage Cheese, 2% M.F.500 g",$4.29ea,$0.86/ 100g
dairy_and_eggs,ArmstrongBar Old Cheddar400 g,$7.29ea,$1.82/ 100g
dairy_and_eggs,BecelMargarine Unsalted Plant-Based Sticks454 g,$4.99ea,$1.10/ 100g
dairy_and_eggs,LiberteGreek Lactose Free Yogurt Plain1000 g,$8.29ea,$0.83/ 100g
dairy_and_eggs,PhiladelphiaOriginal Cream Cheese340 g,$6.79ea,$2.00/ 100g
dairy_and_eggs,"Gray RidgeGrade A Premium White Eggs, Large12 eggs",$4.89ea,$0.41/ 1ea
dairy_and_eggs,WoolwichHomogenized Goat Milk 3.25%MF  1 l,$4.59ea,$0.46/ 100ml
dairy_and_eggs,President's ChoiceStrawberry Kefir Probiotic Fermented 1% M.F. Milk1 l,$4.99ea,$0.50/ 100ml
dairy_and_eggs,NeilsonTrutaste Light Cream473 ml,$2.27ea,$0.48/ 100ml
dairy_and_eggs,No Name1% M.F. Fat Free Sour Cream 500 ml,$2.39ea,$0.48/ 100ml
dairy_and_eggs,PhiladelphiaDill Pickle Dip340 g,$7.49ea,$2.20/ 100g
dairy_and_eggs,"Gray RidgeGrade A Brown Eggs, Extra Large12 eggs",$5.89ea,$0.49/ 1ea
dairy_and_eggs,PC Blue MenuBlue Menu Original Margarine907 g,$4.49ea,$0.50/ 100g
dairy_and_eggs,No Name14% M.F. Regular Sour Cream250 ml,$1.99ea,$0.80/ 100ml
dairy_and_eggs,PC OrganicsOrganic Plain Kefir Probiotic Fermented 1% M.F. Milk1 l,$5.29ea,$0.53/ 100ml
dairy_and_eggs,President's ChoiceTre Formaggi Shredded Cheese Blend320 g,$5.79ea,$1.81/ 100g
dairy_and_eggs,IOGO3.2% M.F. Yogurt12x100.0 g,$4.99ea,$0.42/ 100g
dairy_and_eggs,LiberteMéditerranée Black Cherry 9% MF Yogurt500 g,$4.19ea,$0.84/ 100g
dairy_and_eggs,No NameCheddar Flavour Processed Cheese Product Slices400 g,$3.99ea,$1.00/ 100g
dairy_and_eggs,BecelSalted Plant-Based Margarine Bricks454 g,$5.79ea,$1.28/ 100g
dairy_and_eggs,StarbucksAlmond And Oat Dairy Free Hazelnut Latte Coffee Enhancer828 ml,$7.49ea,$0.90/ 100ml
dairy_and_eggs,No NameCream Cheese Spread with Herbs & Roasted Garlic 227 g,$2.99ea,$1.32/ 100g
dairy_and_eggs,"ArmstrongCheese, Cheddar with Jalapeño Mexican Fiesta 31 % M.F. 400 g400 g",$7.29ea,$1.82/ 100g
dairy_and_eggs,PillsburySugar Cookies468 g,$3.49ea,$0.75/ 100g
dairy_and_eggs,"AstroOriginal Balkan Style Yogurt, Vanilla650 g",$3.39ea,$0.52/ 100g
dairy_and_eggs,ArmstrongMarble Cheddar400 g,$7.29ea,$1.82/ 100g
dairy_and_eggs,"Gay LeaNordica Cottage Cheese, Fat Free500 g",$2.99ea,$0.60/ 100g
dairy_and_eggs,International DelightClassic Hazelnut Coffee Creamer1.42 l,$7.79ea,$0.55/ 100ml
dairy_and_eggs,"NeilsonFlavoured Milk, Chocolate1 l",$3.19ea,$0.32/ 100ml
dairy_and_eggs,KraftSingles Original Light410 g,$5.49ea,$1.34/ 100g
dairy_and_eggs,President's ChoiceExtra Large Free Run Brown Eggs12 eggs,$6.99ea,$0.58/ 1ea
dairy_and_eggs,No NameMedium Cheddar Cheese400 g,$5.99ea,$1.50/ 100g
dairy_and_eggs,Armstrong Pizza Mozz Light 18%400 g,$7.29ea,$1.82/ 100g
dairy_and_eggs,BecelMargarine Salted Plant-Based Sticks454 g,$4.99ea,$1.10/ 100g
dairy_and_eggs,BecelButtery Taste Margarine1.36 kg,$14.98ea,$1.17/ 100g
dairy_and_eggs,Black DiamondProcessed Cheddar Cheese Slices Thin825 g,$11.99ea,$1.45/ 100g
dairy_and_eggs,"Milk 2 GoMilk, Strawberry Partly Skimmed 1 % M.F.310 ml",$1.35ea,$0.44/ 100ml
dairy_and_eggs,Gay LeaReal Coconut Whipped Cream225 g,$4.39ea,$1.95/ 100g
dairy_and_eggs,Gay LeaSpreadables Butter With Canola Oil227 g,$6.49ea,$2.86/ 100g
dairy_and_eggs,PC Blue MenuBlue Menu Margarine with Olive Oil907 g,$4.49ea,$0.50/ 100g
dairy_and_eggs,"AstroYogurt, Peach Cobbler 6% M.F. Balkan Yogourt500 g",$3.39ea,$0.68/ 100g
dairy_and_eggs,Lactantia2% M.F. Partly Skimmed Milk2 l,$5.17ea,$0.26/ 100ml
dairy_and_eggs,No NameMedium Grade A White Eggs12 eggs,$3.49ea,$0.29/ 1ea
dairy_and_eggs,"ActiviaYogurt With Probiotics, 0% M.F. Fat Free, Vanilla/Strawberry/Peach/Raspberry12x100.0 g",$6.49ea,$0.54/ 100g
dairy_and_eggs,AstroOriginal Balkan Yogourt 4% M.F.12x100.0 g,$4.99ea,$0.42/ 100g
dairy_and_eggs,International DelightSouthern Butter Pecan Coffee Creamer946 ml,$3.99ea,$0.42/ 100ml
dairy_and_eggs,"AstroOriginal Balkan Style Yogurt, Plain 3%    750 g",$3.39ea,$0.45/ 100g
dairy_and_eggs,President's ChoicePlain 0% M.F.  Greek Yogurt500 g,$3.39ea,$0.68/ 100g
dairy_and_eggs,President's ChoiceBlack Cherry 0% M.F. Greek Yogurt 4x100.0 g,$3.49ea,$0.87/ 100g
dairy_and_eggs,AmoozaPizza Mozzarella Cheese With Mild Cheddar Taste 22 % M.F.228 g,$4.99ea,$2.19/ 100g
dairy_and_eggs,ArmstrongBar Pizza Mozzerella 28%400 g,$7.29ea,$1.82/ 100g
dairy_and_eggs,PhiladelphiaWhipped Chives Cream Cheese227 g,$3.89ea,$1.71/ 100g
dairy_and_eggs,PhillySwirlOriginal Brick Cream Cheese250 g,$3.89ea,$1.56/ 100g
dairy_and_eggs,"OikosGreek Yogurt, Blueberry Flavour, Fruit On The Bottom, 2% M.F.4x100.0 g",$3.39ea,$0.85/ 100g
dairy_and_eggs,YoplaitYop Drinkable Yogurt Blueberry Flavour200 ml,$1.29ea,$0.65/ 100ml
dairy_and_eggs,Golden GateMirage Margarine907 g,$4.89ea,$0.54/ 100g
dairy_and_eggs,PhillySwirlLight Brick Cream Cheese250 g,$3.89ea,$1.56/ 100g
dairy_and_eggs,"OikosGreek Yogurt, Blackberry Flavour, Fruit On The Bottom4x100.0 g",$3.39ea,$0.85/ 100g
dairy_and_eggs,YoplaitMinigo 3% MF  Fresh Cheese Blueberry/Strawberry/Vanilla 6x60.0 g,$3.29ea,$0.91/ 100g
dairy_and_eggs,PC Blue MenuBlue Menu Calorie Reduced Margarine907 g,$4.49ea,$0.50/ 100g
dairy_and_eggs,"ActiviaYogurt With Probiotics, Prune Flavour650 g",$3.39ea,$0.52/ 100g
dairy_and_eggs,"OikosGreek Yogurt, Vanilla Flavour, 2% M.F.,  Blended4x100.0 g",$3.39ea,$0.85/ 100g
dairy_and_eggs,"OikosFat Free Greek Yogurt, 30% Less Sugar, Vanilla Flavour, Blended4x100.0 g",$3.39ea,$0.85/ 100g
dairy_and_eggs,President's ChoiceNaturally Lactose-Free Swiss Cheese 300 g,$5.49ea,$1.83/ 100g
dairy_and_eggs,"siggi'sYogurt, Plain 0% M.F. Icelandic Skyr Thick Yogourt750 g",$4.99ea,$0.67/ 100g
dairy_and_eggs,No NameCream Cheese Spread with Everything Bagel Seasoning227 g,$2.99ea,$1.32/ 100g
dairy_and_eggs,YoplaitYop Drinkable Yogurt Peach Flavour 1% M.F.200 ml,$1.29ea,$0.65/ 100ml
dairy_and_eggs,"DanoneStrawberry-Banana Flavoured Paw Patrol Yogurt Drink For Kids, Pack of 88x93.0 ml",$3.39ea,$0.46/ 100ml
dairy_and_eggs,Black DiamondProcessed Cheddar Cheese Slices Thick410 g,$3.79ea,$0.92/ 100g
dairy_and_eggs,President's ChoicePlain 0% M.F. Greek Yogurt 908 g,$5.50ea,$0.61/ 100g
dairy_and_eggs,"DanoneCreamy Yogurt Variety Pack, Strawberry / Vanilla / Fieldberry / Peach Flavour16x100.0 g",$5.49ea,$0.34/ 100g
dairy_and_eggs,"ParmalatHalal Yogurt, Plain 0%750 g",$2.79ea,$0.37/ 100g
dairy_and_eggs,"Tre StelleGrated Cheese, 100% Parmesan200 g",$7.29ea,$3.65/ 100g
dairy_and_eggs,LiberteVanilla 2.9% MF Yogurt650 g,$3.49ea,$0.54/ 100g
dairy_and_eggs,LiberteGreek Vanilla 2% MF Yogurt750 g,$5.49ea,$0.73/ 100g
dairy_and_eggs,LiberteGreek Plain 0% MF Yogurt1000 g,$8.29ea,$0.83/ 100g
dairy_and_eggs,President's ChoiceVanilla 0% M.F. Greek Yogurt4x100.0 g,$3.49ea,$0.87/ 100g
dairy_and_eggs,LiberteMéditerrannée Strawberry 9% MF Yogurt500 g,$4.19ea,$0.84/ 100g
dairy_and_eggs,PhiladelphiaFrench Onion Dip227 g,$2.89ea,$1.27/ 100g
dairy_and_eggs,YoplaitSource Strawberry 0% MF630 g,$3.19ea,$0.51/ 100g
dairy_and_eggs,"AstroOriginal Balkan Yogurt, French Vanilla175 g",$0.99ea,$0.57/ 100g
