category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,ranking,sale_valid_to
pantry,Aylmer,Accents Diced Tomatoes with Green Pepper,AylmerAccents Diced Tomatoes with Green Pepper540 ml,$2.49ea,,$0.46/ 100ml,False,57.0,
pantry,No Name,Semi-Sweet Chocolate Chips,No NameSemi-Sweet Chocolate Chips300 g,$3.99ea,,$1.33/ 100g,False,58.0,
pantry,Wilton,Tall Gold Birthday Candles,WiltonTall Gold Birthday Candles12 ea,$2.99ea,,$0.25/ 1ea,False,59.0,
pantry,M'Lord,Whole Hearts Of Palm,M'LordWhole Hearts Of Palm398 ml,$4.99ea,,$1.25/ 100ml,False,60.0,
pantry,McCormicks,"Cooking Stock, Beef","McCormicksCooking Stock, Beef946 ml",$3.79ea,,$0.40/ 100ml,False,61.0,
pantry,Mama,"Oriental Style Instant Noodles, Chicken","MamaOriental Style Instant Noodles, Chicken55 g",$0.69ea,$0.49ea,$0.89/ 100g,True,62.0,saleEnds 03/22
pantry,Grace,Instant Oats,GraceInstant Oats1 kg,$2.89ea,,$0.29/ 100g,False,63.0,
pantry,Swiss Chalet,Dipping Sauce Mix,Swiss ChaletDipping Sauce Mix36 g,$2.79ea,,$7.75/ 100g,False,64.0,
pantry,Knorr,Concentrated Bouillon Taste Of Thailand No Added Msg,KnorrConcentrated Bouillon Taste Of Thailand No Added Msg250 ml,$7.49ea,,$3.00/ 100ml,False,65.0,
pantry,Cake Mate,"Décors, Imitation Chocolate","Cake MateDécors, Imitation Chocolate113 g",$3.29ea,,$2.91/ 100g,False,66.0,
pantry,Hellmanns,Mayonnaise Type Dressing Avocado Oil with a hint of Lime gluten free condiment 710 ml,HellmannsMayonnaise Type Dressing Avocado Oil with a hint of Lime gluten free condiment 710 ml710 ml,$7.99ea,,$1.13/ 100ml,False,67.0,
pantry,Caesarstea,Crystal Rock Sugar,CaesarsteaCrystal Rock Sugar375 g,$4.99ea,,$1.33/ 100g,False,68.0,
pantry,Hereford,Quality Vienna Sausage in Chicken Broth,HerefordQuality Vienna Sausage in Chicken Broth130 g,$1.69ea,$1.59ea,$1.22/ 100g,True,69.0,saleEnds 03/22
pantry,PC Blue Menu,Black Turtle Beans,PC Blue MenuBlack Turtle Beans900 g,$3.49ea,,$0.39/ 100g,False,70.0,
pantry,Baxters, Lentil & Smoked Bacon Soup,Baxters Lentil & Smoked Bacon Soup540 ml,$3.79ea,,$0.70/ 100ml,False,71.0,
pantry,Stonewall Kitchen,"Salad Dressing, Balsamic","Stonewall KitchenSalad Dressing, Balsamic330 ml",$9.99ea,,$3.03/ 100ml,False,72.0,
pantry,No Name,Simple Check Pie Filling And Pudding Mix Vanilla,No NameSimple Check Pie Filling And Pudding Mix Vanilla136 g,$1.29ea,,$0.95/ 100g,False,73.0,
pantry,Maison Orphee,Vinaigrette Maple & Dijon,Maison OrpheeVinaigrette Maple & Dijon250 ml,$5.99ea,,$2.40/ 100ml,False,74.0,
pantry,Bens,Basmati Rice,BensBasmati Rice1.6 kg,$13.99ea,,$0.87/ 100g,False,75.0,
pantry,Farm Girl,Ketomix Cinnamon Maple Nut Based Keto Granola,Farm GirlKetomix Cinnamon Maple Nut Based Keto Granola300 g,$14.99ea,$11.99ea,$4.00/ 100g,True,76.0,saleEnds 03/15
pantry,President's Choice,Whole Grain Instant Brown Rice,President's ChoiceWhole Grain Instant Brown Rice1.2 kg,$9.49ea,,$0.79/ 100g,False,77.0,
pantry,Mama Sita,Barbecue Marinade,Mama SitaBarbecue Marinade350 ml,$4.29ea,,$1.23/ 100ml,False,78.0,
pantry,President's Choice,Granola Honey Nut,President's ChoiceGranola Honey Nut400 g,$3.99ea,,$1.00/ 100g,False,79.0,
pantry,Post,Tim Hortons Naturally Flavoured Cereal Apple Fritter,PostTim Hortons Naturally Flavoured Cereal Apple Fritter354 g,$2.99ea,,$0.84/ 100g,False,80.0,
pantry,T&T,10 Multigrain Rice,T&T10 Multigrain Rice1.5 kg,$8.99ea,,$0.60/ 100g,False,81.0,
pantry,President's Choice,Canola & Olive Oil Blend,President's ChoiceCanola & Olive Oil Blend1.89 l,$12.99ea,,$0.69/ 100ml,False,82.0,
pantry,Betty Crocker,Frost Deluxe Whipped Milk Chocolate,Betty CrockerFrost Deluxe Whipped Milk Chocolate340 g,$3.29ea,,$0.97/ 100g,False,83.0,
pantry,Suraj,Coriander Seed ,SurajCoriander Seed 100 g,$1.49ea,,$1.49/ 100g,False,84.0,
pantry,Sera,Hot Pepper Paste,SeraHot Pepper Paste720 ml,$6.99ea,,$0.97/ 100ml,False,85.0,
pantry,Suraj,Madras Curry Powder (Mild),SurajMadras Curry Powder (Mild)400 g,$3.49ea,,$0.87/ 100g,False,86.0,
pantry,Knorr,Bouillon Cubes for Rich Deep Chicken Flavour Chicken,KnorrBouillon Cubes for Rich Deep Chicken Flavour Chicken69 g,$2.99ea,,$4.33/ 100g,False,87.0,
pantry,MTR,Channa Masala,MTRChanna Masala300 g,$3.49ea,,$1.16/ 100g,False,88.0,
pantry,No Name,100% Whole Grain Large Flake Oats,No Name100% Whole Grain Large Flake Oats1 kg,$3.99ea,,$0.40/ 100g,False,89.0,
pantry,Five Roses,Whole Wheat Speciality Flour,Five RosesWhole Wheat Speciality Flour2.5 kg,$6.99ea,,$0.28/ 100g,False,90.0,
pantry,No Name,Sultana Raisins Club Size,No NameSultana Raisins Club Size2 kg,$12.99ea,,$0.65/ 100g,False,91.0,
pantry,Spam,Less Sodium 25% Less Sodium Than Our Regular Luncheon Meat,SpamLess Sodium 25% Less Sodium Than Our Regular Luncheon Meat340 g,$5.49ea,,$1.61/ 100g,False,92.0,
pantry,Jell-O,"Orange Jelly Powder Light, Gelatin Mix","Jell-OOrange Jelly Powder Light, Gelatin Mix10.2 g",$1.49ea,,$14.61/ 100g,False,93.0,
pantry,Heiwa,Roasted Black Sesame Seeds,HeiwaRoasted Black Sesame Seeds227 g,$5.79ea,,$2.55/ 100g,False,94.0,
pantry,General Mills,Cinnamon Toast Crunch Churros Cereal,General MillsCinnamon Toast Crunch Churros Cereal337 g,$5.99ea,,$1.78/ 100g,False,95.0,
pantry,PC Blue Menu,Cereal Original Muesli,PC Blue MenuCereal Original Muesli450 g,$3.99ea,,$0.89/ 100g,False,96.0,
pantry,General Mills,Cinnamon Toast Crunch Churros Cereal,General MillsCinnamon Toast Crunch Churros Cereal337 g,$5.99ea,,$1.78/ 100g,False,97.0,
pantry,PC Blue Menu,Cereal Original Muesli,PC Blue MenuCereal Original Muesli450 g,$3.99ea,,$0.89/ 100g,False,98.0,
pantry,President's Choice,Refrigerated Apple Cider Vinaigrette,President's ChoiceRefrigerated Apple Cider Vinaigrette350 ml,$4.99ea,,$1.43/ 100ml,False,99.0,
pantry,President's Choice,100% Pure Maple Syrup (Dark),President's Choice100% Pure Maple Syrup (Dark)375 ml,$10.99ea,,$2.93/ 100ml,False,100.0,
pantry,Desi,Spice Mix Bbq,DesiSpice Mix Bbq710 g,$13.19ea,,$1.86/ 100g,False,101.0,
pantry,General Mills,Oats and Dark Chocolate Protein Bar,General MillsOats and Dark Chocolate Protein Bar311.84 g,$5.49ea,,$1.76/ 100g,False,102.0,
pantry,Lepoque,Pure Maple Syrup,LepoquePure Maple Syrup540 ml,$12.49ea,$9.99ea,$1.85/ 100ml,True,103.0,saleEnds 03/15
pantry,McCormicks,"International Roast Gravy for Poultry Sauce Mix, 25% Less Salt","McCormicksInternational Roast Gravy for Poultry Sauce Mix, 25% Less Salt30 g",$2.49ea,,$8.30/ 100g,False,104.0,
pantry,Dainty,Rice Basmati Format Maxi,DaintyRice Basmati Format Maxi1.6 kg,$15.99ea,,$1.00/ 100g,False,105.0,
pantry,,"Oils, Lion & Globe Peanut Oil, Extra Virgin","Oils, Lion & Globe Peanut Oil, Extra Virgin900 ml",$10.79ea,,$1.20/ 100ml,False,106.0,
pantry,Galil,Hearts Of Palm Whole   ,GalilHearts Of Palm Whole   400 g,$2.49ea,,$0.62/ 100g,False,107.0,
pantry,Aylmer,Diced Tomatoes with Italian Spices,AylmerDiced Tomatoes with Italian Spices796 ml,$2.49ea,,$0.31/ 100ml,False,108.0,
pantry,KODIAK CAKES,Chocolate Chip Instant Oatmeal,KODIAK CAKESChocolate Chip Instant Oatmeal313 g,$6.99ea,,$2.23/ 100g,False,109.0,
pantry,Campbell's,Condensed Cream Of Celery Soup,Campbell'sCondensed Cream Of Celery Soup284 ml,$2.99ea,,$1.05/ 100ml,False,110.0,
pantry,Royal Nuts,Natural Raw Mixed Nuts,Royal NutsNatural Raw Mixed Nuts325 g,$13.99ea,,$4.30/ 100g,False,111.0,
pantry,Wilton,"Gold Sanding Sugar Pouch, 40 g","WiltonGold Sanding Sugar Pouch, 40 g40 g",$1.59ea,,$3.98/ 100g,False,112.0,
pantry,President's Choice,Creamy Cucumber Dressing,President's ChoiceCreamy Cucumber Dressing475 ml,$3.99ea,,$0.84/ 100ml,False,113.0,
pantry,Dr Oetker,"Pudding Supreme, Chocolate","Dr OetkerPudding Supreme, Chocolate90 g",$2.99ea,,$3.32/ 100g,False,114.0,
pantry,Renees,Light Caesar Dressing,ReneesLight Caesar Dressing750 ml,$8.99ea,,$1.20/ 100ml,False,115.0,
pantry,Royal Nuts,Brazil Nuts Raw,Royal NutsBrazil Nuts Raw325 g,$13.99ea,,$4.30/ 100g,False,116.0,
pantry,Kelloggs,Oats & Honey Cereal,KelloggsOats & Honey Cereal451 g,$5.99ea,,$1.33/ 100g,False,117.0,
pantry,Pope,Bread Crumbs Italian Seasoned,PopeBread Crumbs Italian Seasoned425 g,$4.29ea,,$1.01/ 100g,False,118.0,
pantry,Cleopatra,Egyptian Rice Camolino,CleopatraEgyptian Rice Camolino4.534 kg,$17.99ea,,$0.40/ 100g,False,119.0,
pantry,President's Choice,Plant Based Vanilla Marshmallows,President's ChoicePlant Based Vanilla Marshmallows284 g,$5.49ea,,$1.93/ 100g,False,120.0,
pantry,Unico,Lentils,UnicoLentils540 ml,$1.89ea,,$0.35/ 100ml,False,121.0,
pantry,Royal Nuts,Dry Roasted Sea Salt Almonds,Royal NutsDry Roasted Sea Salt Almonds325 g,$13.99ea,,$4.30/ 100g,False,122.0,
pantry,Betty Crocker,SuperMoist Golden Cake Mix,Betty CrockerSuperMoist Golden Cake Mix432 g,$3.29ea,,$0.76/ 100g,False,123.0,
pantry,Suraj,"Ground Black Pepper, Kali Mirch","SurajGround Black Pepper, Kali Mirch400 g",$9.99ea,,$2.50/ 100g,False,124.0,
pantry,Wilton,Candy Melts® 12oz Light Cocoa,WiltonCandy Melts® 12oz Light Cocoa340 g,$4.99ea,,$1.47/ 100g,False,125.0,
pantry,Kelloggs,Corn Flake Crumbs,KelloggsCorn Flake Crumbs575 g,$5.49ea,,$0.95/ 100g,False,126.0,
pantry,Nupak,White Kidney Beans,NupakWhite Kidney Beans900 g,$4.79ea,,$0.53/ 100g,False,127.0,
pantry,Mutti,San Marzano Peeled Tomatoes,MuttiSan Marzano Peeled Tomatoes398 ml,$5.19ea,,$1.30/ 100ml,False,128.0,
pantry,Green Giant,Sweetlet Peas ,Green GiantSweetlet Peas 398 ml,$1.99ea,,$0.50/ 100ml,False,129.0,
pantry,Knorr,Oxo Selects™ Bouillon Cubes enhance the flavour of your recipes Chicken,KnorrOxo Selects™ Bouillon Cubes enhance the flavour of your recipes Chicken66 g,$4.79ea,$3.79ea,$5.74/ 100g,True,130.0,saleEnds 03/22
pantry,Haiku,Tom Yum Soup,HaikuTom Yum Soup398 ml,$4.69ea,,$1.18/ 100ml,False,131.0,
pantry,Fleischmanns,Pizza Yeast,FleischmannsPizza Yeast113 g,$5.99ea,,$5.30/ 100g,False,132.0,
pantry,Knorr,Pasta Sauce Mix For A Rich And Creamy Pasta Sauce Alfredo ,KnorrPasta Sauce Mix For A Rich And Creamy Pasta Sauce Alfredo 37 g,$2.49ea,,$6.73/ 100g,False,133.0,
pantry,Renees,Honey Dijon Vinaigrette Salad Dressing,ReneesHoney Dijon Vinaigrette Salad Dressing350 ml,$6.49ea,,$1.85/ 100ml,False,134.0,
pantry,Firecracker,Hot Sauce Nuclear Bacchanal,FirecrackerHot Sauce Nuclear Bacchanal200 ml,$9.99ea,,$5.00/ 100ml,False,135.0,
pantry,Bare Creations,Granola Bite Mix Liberate Apple Spice,Bare CreationsGranola Bite Mix Liberate Apple Spice500 g,$13.99ea,,$2.80/ 100g,False,136.0,
pantry,Golden Temple,Flour,Golden TempleFlour9 kg,$23.99ea,,$0.27/ 100g,False,137.0,
pantry,Club House,"Seasoning Mix, Pasta Salad","Club HouseSeasoning Mix, Pasta Salad28 g",$2.49ea,,$8.89/ 100g,False,138.0,
pantry,Suraj,Whole Cloves,SurajWhole Cloves75 g,$2.79ea,,$3.72/ 100g,False,139.0,
pantry,Green Giant,Peas & Carrots,Green GiantPeas & Carrots398 ml,$1.99ea,,$0.50/ 100ml,False,140.0,
pantry,Dr Oetker,"Shirriff Mousse Mix, Strawberry","Dr OetkerShirriff Mousse Mix, Strawberry69 g",$2.49ea,,$3.61/ 100g,False,141.0,
pantry,President's Choice,Spicy Stir-Fry Oil,President's ChoiceSpicy Stir-Fry Oil185 ml,$3.49ea,,$1.89/ 100ml,False,142.0,
pantry,No Name,Medium Grain Calrose Rice,No NameMedium Grain Calrose Rice2 kg,$8.99ea,,$0.45/ 100g,False,143.0,
pantry,Tamam,Black Olives,TamamBlack Olives1 l,$7.49ea,,$0.75/ 100ml,False,144.0,
pantry,Pam,"Cooking Spray, Butter Flavour","PamCooking Spray, Butter Flavour141 g",$6.49ea,,$4.60/ 100g,False,145.0,
pantry,Unico,"Sundried Tomatoes, Whole","UnicoSundried Tomatoes, Whole210 ml",$5.49ea,,$2.61/ 100ml,False,146.0,
pantry,Clover Leaf,Whole Pacific Oysters,Clover LeafWhole Pacific Oysters133 g,$4.49ea,,$3.38/ 100g,False,147.0,
pantry,No Name,Sultana Raisins,No NameSultana Raisins750 g,$7.49ea,,$1.00/ 100g,False,148.0,
pantry,Betty Crocker,White Cake Mix,Betty CrockerWhite Cake Mix430 g,$4.99ea,,$1.16/ 100g,False,149.0,
pantry,Nong Shim,Neoguri Ramyun Noodles With Soup Mix Spicy Seafood Flavour,Nong ShimNeoguri Ramyun Noodles With Soup Mix Spicy Seafood Flavour480 g,$5.49ea,,$1.14/ 100g,False,150.0,
pantry,PC Blue Menu,Small White Beans,PC Blue MenuSmall White Beans900 g,$3.49ea,,$0.39/ 100g,False,151.0,
pantry,Renees,Sweet Onion Vinaigrette Salad Dressing,ReneesSweet Onion Vinaigrette Salad Dressing350 ml,$6.49ea,,$1.85/ 100ml,False,152.0,
pantry,Quaker,Bran Muffin Mix,QuakerBran Muffin Mix900 g,$5.49ea,,$0.61/ 100g,False,153.0,
pantry,PC Blue Menu,Apple Cinnamon Flavour Protein Pancake Mix,PC Blue MenuApple Cinnamon Flavour Protein Pancake Mix340 g,$4.49ea,,$1.32/ 100g,False,154.0,
pantry,St Hubert,"Sauce Mix, BBQ","St HubertSauce Mix, BBQ57 g",$2.79ea,,$4.89/ 100g,False,155.0,
pantry,Wilton,"Blue, Orange & Red Gold-Dipped Birthday Candles, 10-Count","WiltonBlue, Orange & Red Gold-Dipped Birthday Candles, 10-Count10 ea",$2.99ea,,$0.30/ 1ea,False,156.0,
pantry,,Lion & Globe Peanut Oil,Lion & Globe Peanut Oil2 l,$20.99ea,,$10.50/ 1ea,False,157.0,
pantry,Governor's Choice,Govenor's Choice Jamaican Callaloo,Governor's ChoiceGovenor's Choice Jamaican Callaloo540 ml,$2.99ea,,$0.55/ 100ml,False,158.0,
pantry,Reinhart,Apple Cider Vinegar Drink,ReinhartApple Cider Vinegar Drink500 ml,$4.49ea,,$0.90/ 100ml,False,159.0,
pantry,Stefano Faita,Pizza Tomato Sauce,Stefano FaitaPizza Tomato Sauce430 ml,$6.49ea,,$1.51/ 100ml,False,160.0,
pantry,Desi,Spice Mix Tandoori Masala,DesiSpice Mix Tandoori Masala710 g,$13.19ea,,$1.86/ 100g,False,161.0,
pantry,MTR,Cake Mix Khaman Dhokla,MTRCake Mix Khaman Dhokla0.2 kg,$2.29ea,,$1.15/ 100g,False,162.0,
pantry,Cool Runnings,Runnings Pineapple Jam    ,Cool RunningsRunnings Pineapple Jam    250 ml,$4.19ea,,$1.68/ 100ml,False,163.0,
pantry,Sherni's,Vegetable Curry,Sherni'sVegetable Curry500 ml,$7.49ea,,$1.50/ 100ml,False,164.0,
pantry,Haldiram,Minute Khana Dum Biryani Mild,HaldiramMinute Khana Dum Biryani Mild200 g,$3.29ea,,$1.65/ 100g,False,165.0,
pantry,Kelloggs,Rice Krispies Cinnamon Cereal,KelloggsRice Krispies Cinnamon Cereal320 g,$5.99ea,,$1.87/ 100g,False,166.0,
pantry,Betty Crocker,Spicy Cake Mix,Betty CrockerSpicy Cake Mix432 g,$4.99ea,,$1.16/ 100g,False,167.0,
pantry,Five Roses,White All Purpose Flour,Five RosesWhite All Purpose Flour2.5 kg,$6.99ea,,$0.28/ 100g,False,168.0,
pantry,Herdez,Green Salsa     ,HerdezGreen Salsa     453 g,$3.49ea,,$0.77/ 100g,False,169.0,
pantry,Bar Harbor,Seafood Stock,Bar HarborSeafood Stock398 ml,$5.29ea,,$1.33/ 100ml,False,170.0,
pantry,Wilton,"Silver Stars Sprinkles Pouch, 30 g","WiltonSilver Stars Sprinkles Pouch, 30 g32 g",$1.59ea,,$4.97/ 100g,False,171.0,
pantry,Arm & Hammer,Baking Soda,Arm & HammerBaking Soda250 g,$1.99ea,,$0.80/ 100g,False,172.0,
pantry,President's Choice,Cacciatore Cooking Sauce,President's ChoiceCacciatore Cooking Sauce400 ml,$5.99ea,,$1.50/ 100ml,False,173.0,
pantry,Knorr,Sidekicks Butter & Herb Rice & Vermicelli Side Dis,KnorrSidekicks Butter & Herb Rice & Vermicelli Side Dis153 g,$2.79ea,,$1.82/ 100g,False,174.0,
pantry,Campbell's,Chicken Broth with White Wine,Campbell'sChicken Broth with White Wine900 ml,$3.49ea,,$0.39/ 100ml,False,175.0,
pantry,Wafu,"Japanese Dressing, Original Sesame Light","WafuJapanese Dressing, Original Sesame Light290 ml",$6.99ea,,$2.41/ 100ml,False,176.0,
pantry,Riso Bello,Risotto Pronto Porcini Truffle,Riso BelloRisotto Pronto Porcini Truffle175 g,$6.49ea,,$3.71/ 100g,False,177.0,
pantry,Skinnygirl,Balsamic Vinaigrette,SkinnygirlBalsamic Vinaigrette237 ml,$3.99ea,,$1.68/ 100ml,False,178.0,
pantry,Betty Crocker,Gluten Free Chocolate Chip Cookie Mix,Betty CrockerGluten Free Chocolate Chip Cookie Mix539 g,$7.99ea,,$1.48/ 100g,False,179.0,
pantry,Knorr,Gravy Mix For A Rich Flavour Seasoned With Herbs Hunter No Artificial Flavours,KnorrGravy Mix For A Rich Flavour Seasoned With Herbs Hunter No Artificial Flavours32 g,$2.49ea,,$7.78/ 100g,False,180.0,
pantry,Botan,Rice Calrose 4 kg,BotanRice Calrose 4 kg4 kg,$16.99ea,,$0.42/ 100g,False,181.0,
pantry,No Name,Soy Sauce,No NameSoy Sauce450 ml,$2.49ea,,$0.55/ 100ml,False,182.0,
pantry,Briannas,"Salad Dressing, Real French Vinaigrette","BriannasSalad Dressing, Real French Vinaigrette355 ml",$5.99ea,,$1.69/ 100ml,False,183.0,
