category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,ranking,sale_valid_to
produce,COVE,Organic Raspberry Lemon Kombucha,COVEOrganic Raspberry Lemon Kombucha355 ml,$3.99ea,,$1.12/ 100ml,False,83.0,
produce,,Black Plums,Black Plums,$0.88(est.)ea,$0.55(est.)ea,$5.49/ 1kg,True,84.0,saleEnds 03/15
produce,Loop,Morning Glory Juice    ,LoopMorning Glory Juice    947 ml,$7.99ea,,$0.80/ 100ml,False,85.0,
produce,President's Choice,Mint,President's ChoiceMint28 g,$2.99ea,,,False,86.0,
produce,,"Fresh Apple, Blueberry, Cranberry, Mint Juice","Fresh Apple, Blueberry, Cranberry, Mint Juice1 l",$13.00ea,,$1.30/ 100ml,False,87.0,
produce,President's Choice,Thyme ,President's ChoiceThyme 28 g,$2.99ea,,,False,88.0,
produce,Well,Cold Pressed Juice C Well  ,WellCold Pressed Juice C Well  333 ml,$5.99ea,,$1.80/ 100ml,False,89.0,
produce,Gourmet Garden,Paste Basil,Gourmet GardenPaste Basil80 g,$5.99ea,,$7.49/ 100g,False,90.0,
produce,,French Beans,French Beans400 g,$5.99ea,,$1.50/ 100g,False,91.0,
produce,,Premium Taco Salad,Premium Taco Salad326 g,$9.00ea,,$2.43/ 100g,False,92.0,
produce,Gourmet Garden,Paste Italian Herbs,Gourmet GardenPaste Italian Herbs80 g,$5.99ea,,$7.49/ 100g,False,93.0,
produce,President's Choice,Mixed Nuts in Shell,President's ChoiceMixed Nuts in Shell0.907 kg,$11.99ea,,$1.32/ 100g,False,94.0,
produce,,Jalapeno Peppers,Jalapeno Peppers,$0.55(est.)ea,,$11.00/ 1kg,False,95.0,
produce,Farmer's Market,Roma Tomatoes,Farmer's MarketRoma Tomatoes1 ea,$9.99ea,,$0.73/ 100g,False,96.0,
produce,Fresh Attitude,Caesar Salad with Toppings Single Sized,Fresh AttitudeCaesar Salad with Toppings Single Sized175 g,$5.99ea,,$3.42/ 100g,False,97.0,
produce,GoodLeaf,Micro Arugula,GoodLeafMicro Arugula50 g,$4.49ea,,$8.98/ 100g,False,98.0,
produce,President's Choice,Salad Kit Chopped Sesame Wonton ,President's ChoiceSalad Kit Chopped Sesame Wonton 347 g,$6.99ea,,$2.01/ 100g,False,99.0,
produce,,Pearl Onion,Pearl Onion250 g,$2.99ea,,$1.20/ 100g,False,100.0,
produce,Greenhouse,"Raw, Organic Juice Genius","GreenhouseRaw, Organic Juice Genius300 ml",$7.99ea,,$2.66/ 100ml,False,101.0,
produce,PC Organics,Organics Baby Spinach,PC OrganicsOrganics Baby Spinach142 g,$5.99ea,,$4.22/ 100g,False,102.0,
produce,President's Choice,Vegetable Medley,President's ChoiceVegetable Medley340 g,$5.49ea,,$1.61/ 100g,False,103.0,
produce,President's Choice,Spring Mix,President's ChoiceSpring Mix0.312 kg,$6.99ea,,$2.24/ 100g,False,104.0,
produce,Taylor Farms,Guacamole Crunch Chopped Salad Kit,Taylor FarmsGuacamole Crunch Chopped Salad Kit319 g,$6.99ea,,$2.19/ 100g,False,105.0,
produce,,Yu Choy Sum,Yu Choy Sum,$5.15(est.)ea,,$7.69/ 1kg,False,106.0,
produce,,Taiwanese Flat Cabbage,Taiwanese Flat Cabbage,$4.96(est.)ea,,$4.39/ 1kg,False,107.0,
produce,Well,Ink. Lemonade Charcoal    ,WellInk. Lemonade Charcoal    333 ml,$5.99ea,,$1.80/ 100ml,False,108.0,
produce,,Italian Parsley,Italian Parsley1 bunch,$2.69ea,,$2.69/ 1ea,False,109.0,
produce,,Curly Parsley,Curly Parsley1 bunch,$2.69ea,$1.99ea,$1.99/ 1ea,True,110.0,saleEnds 04/05
produce,,Jamaican Sweet Potatoes,Jamaican Sweet Potatoes,$4.40(est.)ea,,$11.00/ 1kg,False,111.0,
produce,PC Organics,Organic Garlic,PC OrganicsOrganic Garlic115 g,$3.99ea,,$3.47/ 100g,False,112.0,
produce,President's Choice,Spring Mix,President's ChoiceSpring Mix0.142 kg,$4.99ea,,$3.51/ 100g,False,113.0,
produce,COVE,Organic Pink Grapefruit Smoothie,COVEOrganic Pink Grapefruit Smoothie355 ml,$3.99ea,,$1.12/ 100ml,False,114.0,
produce,,Snack  Platter,Snack  Platter380 g,$8.00ea,,$2.11/ 100g,False,115.0,
produce,Farmer's Market,Yellow Potato 10lb Bag,Farmer's MarketYellow Potato 10lb Bag10 lb bag,$6.49ea,,$0.14/ 100g,False,116.0,
produce,,Black Figs,Black Figs1 ea,$1.49ea,,$1.49/ 1ea,False,117.0,
produce,,Fresh Coconut Young,Fresh Coconut Young1 ea,$4.99ea,,$4.99/ 1ea,False,118.0,
produce,Bolthouse,Amazing Mango,BolthouseAmazing Mango946 ml,$6.99ea,,$0.74/ 100ml,False,119.0,
produce,Greenhouse,Organic Booster Lullaby,GreenhouseOrganic Booster Lullaby4x60.0 ml,$14.99ea,,$6.25/ 100ml,False,120.0,
produce,7D,Dried Mangos,7DDried Mangos140 g,$9.99ea,,$7.14/ 100g,False,121.0,
produce,,Purple Eggplants,Purple Eggplants,$4.38(est.)ea,,$7.69/ 1kg,False,122.0,
produce,,Butternut Squash,Butternut Squash,$8.84(est.)ea,,$5.49/ 1kg,False,123.0,
produce,Marzetti,Chocolate Dip Original,MarzettiChocolate Dip Original100 g,$1.50ea,,$1.50/ 100g,False,124.0,
produce,,"Wonderful Pistachios, Shelled","Wonderful Pistachios, Shelled170 g",$8.99ea,,$5.29/ 100g,False,125.0,
produce,,Petite Carrots,Petite Carrots340 g,$3.49ea,,$1.03/ 100g,False,126.0,
produce,Manns,Snap Peas,MannsSnap Peas227 g,$5.99ea,,$2.64/ 100g,False,127.0,
produce,,Baby Bok Choy,Baby Bok Choy,$4.35(est.)ea,,$6.59/ 1kg,False,128.0,
produce,,Spaghetti Squash,Spaghetti Squash,$7.47(est.)ea,,$5.93/ 1kg,False,129.0,
produce,Paramount,Pistachios No Shells Honey Roasted,ParamountPistachios No Shells Honey Roasted155 g,$8.99ea,,$5.80/ 100g,False,130.0,
produce,President's Choice,Salted California Pistachios,President's ChoiceSalted California Pistachios454 g,$10.99ea,,$2.42/ 100g,False,131.0,
produce,,Bard Valley Natural Delights Pitted Medjool Dates,Bard Valley Natural Delights Pitted Medjool Dates340 g,$9.99ea,,$2.94/ 100g,False,132.0,
produce,,Gold Cored Pineapple,Gold Cored Pineapple0.6 kg,$5.99ea,,$1.00/ 100g,False,133.0,
produce,Greenhouse, Fiery Ginger,Greenhouse Fiery Ginger60 ml,$3.99ea,,$6.65/ 100ml,False,134.0,
produce,,Rutabaga,Rutabaga,$5.93(est.)ea,,$3.73/ 1kg,False,135.0,
produce,,"Chinese Carrots, Jumbo","Chinese Carrots, Jumbo",$3.26(est.)ea,,$4.39/ 1kg,False,136.0,
produce,,Hami Melons,Hami Melons,$14.75(est.)ea,,$5.05/ 1kg,False,137.0,
produce,,Large House Cheddar Salad,Large House Cheddar Salad648 g,$12.00ea,,$1.85/ 100g,False,138.0,
produce,,Packaged Yellow Peaches,Packaged Yellow Peaches907 g,$2.99ea,,$0.33/ 100g,False,139.0,
produce,,Seedless Watermelon Halves,Seedless Watermelon Halves1 ea,$9.00ea,,$9.00/ 1ea,False,140.0,
produce,,"Black Figs, Case","Black Figs, Case1 ea",$12.99c01,,$12.99/ 1ea,False,141.0,
produce,President's Choice,Savory,President's ChoiceSavory28 g,$2.99ea,,,False,142.0,
produce,,"Mangosteen, pack 3","Mangosteen, pack 31 ea",$5.99ea,,$3.99/ 100g,False,143.0,
produce,,Carrots & Cucumber ,Carrots & Cucumber 255 g,$5.00ea,,$1.96/ 100g,False,144.0,
produce,Greenhouse,Organic Shake Vanilla Almond Brekky,GreenhouseOrganic Shake Vanilla Almond Brekky300 ml,$7.99ea,,$2.66/ 100g,False,145.0,
produce,,Black Figs,Black Figs1 ea,$1.49ea,,$1.49/ 1ea,False,146.0,
produce,,Fresh Coconut Young,Fresh Coconut Young1 ea,$4.99ea,,$4.99/ 1ea,False,147.0,
produce,,Heirloom Ontario Garlic,Heirloom Ontario Garlic115 g,$3.99ea,,$3.47/ 100g,False,148.0,
produce,Renees,Ranch Refrigerated Dip,ReneesRanch Refrigerated Dip283 g,$5.99ea,,$2.12/ 100g,False,149.0,
produce,Farmer's Market,Red Onions,Farmer's MarketRed Onions3 lb bag,$5.49ea,,$0.40/ 100g,False,150.0,
produce,Greenhouse,"Raw, Organic Juice Farma-C","GreenhouseRaw, Organic Juice Farma-C300 ml",$7.99ea,,$2.66/ 100ml,False,151.0,
produce,,"Harvest Mix (Snap Peas, Baby Carrots, Broccoli Crowns, Cauliflower Florets)","Harvest Mix (Snap Peas, Baby Carrots, Broccoli Crowns, Cauliflower Florets)392 g",$7.00ea,,$1.79/ 100g,False,152.0,
produce,PC Organics,Organics Whole Cremini Mushrooms,PC OrganicsOrganics Whole Cremini Mushrooms227 g,$3.69ea,,$1.63/ 100g,False,153.0,
produce,President's Choice,Finger Hot Hot Peppers,President's ChoiceFinger Hot Hot Peppers226 g,$5.99ea,,$2.65/ 100g,False,154.0,
produce,Taylor Farms,"Chopped Salad Kit, Steakhouse","Taylor FarmsChopped Salad Kit, Steakhouse365 g",$6.99ea,,$1.92/ 100g,False,155.0,
produce,,"Garlic, Peeled","Garlic, Peeled250 g",$3.49ea,,$1.40/ 100g,False,156.0,
produce,Marzetti,"Veggie Dip, Spinach","MarzettiVeggie Dip, Spinach340 g",$5.99ea,,$1.76/ 100g,False,157.0,
produce,Greenhouse,"Raw, Organic Juice Gatsby","GreenhouseRaw, Organic Juice Gatsby300 ml",$7.99ea,,$2.66/ 100ml,False,158.0,
produce,COVE, Strawberry Limeade,COVE Strawberry Limeade4x355.0 ml,$10.99ea,,$3.10/ 100ml,False,159.0,
produce,,Minneola Tangelos,Minneola Tangelos,$1.71(est.)ea,,$7.69/ 1kg,False,160.0,
produce,,Japanese Yams,Japanese Yams,$6.26(est.)ea,,$6.59/ 1kg,False,161.0,
produce,Aurora,Sundried Tomatoes,AuroraSundried Tomatoes85 g,$2.99ea,,$3.32/ 100g,False,162.0,
produce,President's Choice,Salted California Pistachios,President's ChoiceSalted California Pistachios454 g,$10.99ea,,$2.42/ 100g,False,163.0,
produce,,Bard Valley Natural Delights Pitted Medjool Dates,Bard Valley Natural Delights Pitted Medjool Dates340 g,$9.99ea,,$2.94/ 100g,False,164.0,
produce,Gourmet Garden,Paste Lemongrass,Gourmet GardenPaste Lemongrass80 g,$5.99ea,,$7.49/ 100g,False,165.0,
produce,,Gold Cored Pineapple,Gold Cored Pineapple0.6 kg,$5.99ea,,$1.00/ 100g,False,166.0,
produce,,"Chinese Carrots, Jumbo","Chinese Carrots, Jumbo",$3.26(est.)ea,,$4.39/ 1kg,False,167.0,
produce,,Hami Melons,Hami Melons,$14.75(est.)ea,,$5.05/ 1kg,False,168.0,
produce,Greenhouse, Fiery Ginger,Greenhouse Fiery Ginger60 ml,$3.99ea,,$6.65/ 100ml,False,169.0,
produce,,Large House Cheddar Salad,Large House Cheddar Salad648 g,$12.00ea,,$1.85/ 100g,False,170.0,
